InvoiceID,DateKey,CustomerKey,ProductKey,Quantity,UnitPrice,DiscountAmount,LineAmount
1232,14030116,532,1128,2,1189842,98000,2281684
1232,14030116,532,1930,3,115539,16000,330617
1232,14030116,532,1290,1,1054599,3000,1051599
1232,14030116,532,1355,3,1197501,104000,3488503
1232,14030116,532,455,1,1215134,65000,1150134
1232,14030116,532,734,1,851389,38000,813389
1232,14030116,532,1313,3,1013322,232000,2807966
1232,14030116,532,1644,2,1064460,24000,2104920
1233,14030116,508,865,3,143571,56000,374713
1234,14030116,532,865,3,143571,23000,407713
1235,14030116,468,865,1,143571,11000,132571
1235,14030116,468,1930,3,115539,10000,336617
1235,14030116,468,1355,10,1197501,538000,11437010
1235,14030116,468,455,2,1215134,241000,2189268
1235,14030116,468,629,3,1515429,107000,4439287
1235,14030116,468,62,3,1529891,269000,4320673
1235,14030116,468,248,1,1347785,95000,1252785
1235,14030116,468,2314,2,1045095,34000,2056190
1235,14030116,468,610,1,424412,8000,416412
1236,14030116,532,1355,1,1197501,42000,1155501
1236,14030116,532,865,1,143571,7000,136571
1236,14030116,532,1644,1,1064460,74000,990460
1237,14030116,532,865,1,143571,12000,131571
1237,14030116,532,2095,1,384292,36000,348292
1238,14030116,532,865,5,143571,71000,646855
1238,14030116,532,455,4,1215134,61000,4799536
1238,14030116,532,1355,4,1197501,119000,4671004
1238,14030116,532,610,3,424412,105000,1168236
1238,14030116,532,1930,3,115539,23000,323617
1239,14030116,532,865,2,143571,12000,275142
1239,14030116,532,1355,2,1197501,210000,2185002
1239,14030116,532,1930,1,115539,5000,110539
1240,14030116,155,1116,5,1521349,280000,7326745
1240,14030116,155,1355,6,1197501,235000,6950006
1240,14030116,155,865,1,143571,11000,132571
1241,14030116,532,865,3,143571,19000,411713
1241,14030116,532,248,2,1347785,96000,2599570
1241,14030116,532,734,1,851389,45000,806389
1241,14030116,532,1355,1,1197501,51000,1146501
1241,14030116,532,1930,1,115539,3000,112539
1242,14030116,533,865,2,143571,28000,259142
1242,14030116,533,1930,1,115539,13000,102539
1242,14030116,533,455,1,1215134,72000,1143134
1242,14030116,533,1355,3,1197501,344000,3248503
1242,14030116,533,489,1,679026,92000,587026
1243,14030116,476,865,1,143571,13000,130571
1243,14030116,476,1355,1,1197501,77000,1120501
1244,14030116,532,1861,2,1313426,65000,2561852
1244,14030116,532,1017,1,791515,71000,720515
1244,14030116,532,865,1,143571,5000,138571
1245,14030118,322,865,1,143571,23000,120571
1245,14030118,322,1313,3,1013322,304000,2735966
1245,14030118,322,455,2,1215134,275000,2155268
1245,14030118,322,1861,1,1313426,220000,1093426
1245,14030118,322,1128,1,1189842,201000,988842
1245,14030118,322,1355,3,1197501,714000,2878503
1246,14030118,532,865,1,143571,1000,142571
1246,14030118,532,1930,1,115539,8000,107539
1246,14030118,532,1128,4,1189842,65000,4694368
1247,14030118,479,865,3,143571,5000,425713
1247,14030118,479,455,9,1215134,156000,10780206
1247,14030118,479,248,2,1347785,118000,2577570
1247,14030118,479,1355,3,1197501,225000,3367503
1247,14030118,479,1715,1,1717194,70000,1647194
1248,14030118,532,1930,1,115539,8000,107539
1248,14030118,532,865,2,143571,11000,276142
1248,14030118,532,1017,6,791515,149000,4600090
1248,14030118,532,248,1,1347785,37000,1310785
1248,14030118,532,455,1,1215134,67000,1148134
1249,14030118,532,865,2,143571,22000,265142
1249,14030118,532,455,2,1215134,73000,2357268
1249,14030118,532,1355,2,1197501,122000,2273002
1249,14030118,532,505,3,403362,35000,1175086
1250,14030118,68,455,4,1215134,464000,4396536
1250,14030118,68,1355,2,1197501,27000,2368002
1251,14030118,221,455,2,1215134,128000,2302268
1251,14030118,221,865,7,143571,99000,905997
1251,14030118,221,1355,5,1197501,79000,5908505
1252,14030118,70,865,2,143571,50000,237142
1252,14030118,70,725,6,1520368,1614000,7508208
1252,14030118,70,455,1,1215134,129000,1086134
1253,14030118,179,1039,3,81747,36000,209241
1253,14030118,179,1930,2,115539,34000,197078
1254,14030118,536,1355,3,1197501,29000,3563503
1254,14030118,536,865,2,143571,17000,270142
1254,14030118,536,1313,1,1013322,31000,982322
1255,14030118,532,1017,2,791515,61000,1522030
1255,14030118,532,865,2,143571,23000,264142
1255,14030118,532,1861,2,1313426,17000,2609852
1255,14030118,532,455,2,1215134,177000,2253268
1255,14030118,532,1644,3,1064460,18000,3175380
1255,14030118,532,1355,1,1197501,52000,1145501
1255,14030118,532,610,2,424412,51000,797824
1256,14030118,500,1355,3,1197501,266000,3326503
1256,14030118,500,865,1,143571,10000,133571
1256,14030118,500,610,3,424412,20000,1253236
1257,14030118,533,865,3,143571,28000,402713
1257,14030118,533,455,1,1215134,155000,1060134
1257,14030118,533,1930,1,115539,16000,99539
1257,14030118,533,505,3,403362,64000,1146086
1257,14030118,533,1355,3,1197501,277000,3315503
1258,14030118,532,865,1,143571,6000,137571
1258,14030118,532,734,2,851389,62000,1640778
1258,14030118,532,455,1,1215134,12000,1203134
1258,14030118,532,1930,2,115539,16000,215078
1259,14030118,532,865,2,143571,1000,286142
1259,14030118,532,1644,4,1064460,104000,4153840
1259,14030118,532,1128,2,1189842,91000,2288684
1260,14030119,391,865,4,143571,60000,514284
1260,14030119,391,455,5,1215134,753000,5322670
1260,14030119,391,2190,2,195918,32000,359836
1260,14030119,391,734,2,851389,207000,1495778
1260,14030119,391,1715,1,1717194,99000,1618194
1260,14030119,391,1313,1,1013322,101000,912322
1260,14030119,391,1355,4,1197501,325000,4465004
1260,14030119,391,248,3,1347785,598000,3445355
1260,14030119,391,1128,6,1189842,406000,6733052
1261,14030119,532,1355,1,1197501,101000,1096501
1261,14030119,532,505,1,403362,22000,381362
1261,14030119,532,865,1,143571,2000,141571
1261,14030119,532,1644,2,1064460,64000,2064920
1262,14030119,532,1355,2,1197501,141000,2254002
1262,14030119,532,734,2,851389,131000,1571778
1262,14030119,532,1930,1,115539,10000,105539
1262,14030119,532,865,3,143571,10000,420713
1262,14030119,532,1128,1,1189842,48000,1141842
1263,14030119,514,1930,1,115539,15000,100539
1263,14030119,514,865,4,143571,83000,491284
1263,14030119,514,1355,1,1197501,138000,1059501
1264,14030119,532,865,2,143571,6000,281142
1264,14030119,532,1128,2,1189842,14000,2365684
1264,14030119,532,455,10,1215134,864000,11287340
1264,14030119,532,2237,4,213629,44000,810516
1264,14030119,532,1355,3,1197501,133000,3459503
1265,14030119,532,865,1,143571,11000,132571
1265,14030119,532,1265,1,1070719,60000,1010719
1265,14030119,532,1355,2,1197501,230000,2165002
1265,14030119,532,1930,1,115539,3000,112539
1265,14030119,532,610,3,424412,93000,1180236
1265,14030119,532,1116,1,1521349,41000,1480349
1265,14030119,532,1313,1,1013322,20000,993322
1265,14030119,532,455,3,1215134,213000,3432402
1266,14030119,105,865,1,143571,6000,137571
1266,14030119,105,734,2,851389,91000,1611778
1266,14030119,105,1039,6,81747,10000,480482
1267,14030119,105,865,1,143571,1000,142571
1267,14030119,105,1355,1,1197501,82000,1115501
1267,14030119,105,1313,3,1013322,211000,2828966
1267,14030119,105,734,1,851389,71000,780389
1268,14030119,532,865,1,143571,3000,140571
1268,14030119,532,248,1,1347785,69000,1278785
1268,14030119,532,1355,2,1197501,62000,2333002
1268,14030119,532,455,9,1215134,33000,10903206
1269,14030119,519,865,1,143571,13000,130571
1269,14030119,519,1644,3,1064460,204000,2989380
1269,14030119,519,1355,1,1197501,159000,1038501
1270,14030119,532,1128,1,1189842,98000,1091842
1270,14030119,532,1355,1,1197501,75000,1122501
1270,14030119,532,865,2,143571,16000,271142
1270,14030119,532,1930,1,115539,9000,106539
1270,14030119,532,489,1,679026,4000,675026
1270,14030119,532,248,4,1347785,239000,5152140
1270,14030119,532,610,3,424412,42000,1231236
1270,14030119,532,1861,1,1313426,60000,1253426
1270,14030119,532,455,1,1215134,69000,1146134
1271,14030119,532,865,1,143571,0,143571
1271,14030119,532,455,2,1215134,41000,2389268
1271,14030119,532,1930,1,115539,2000,113539
1271,14030119,532,1355,1,1197501,105000,1092501
1271,14030119,532,610,1,424412,26000,398412
1271,14030119,532,505,1,403362,11000,392362
1272,14030119,472,865,1,143571,19000,124571
1273,14030119,391,865,2,143571,37000,250142
1273,14030119,391,1930,3,115539,51000,295617
1273,14030119,391,2190,3,195918,50000,537754
1273,14030119,391,1116,2,1521349,299000,2743698
1273,14030119,391,455,5,1215134,609000,5466670
1274,14030119,532,865,1,143571,4000,139571
1274,14030119,532,2190,1,195918,17000,178918
1274,14030119,532,455,3,1215134,21000,3624402
1274,14030119,532,475,9,737101,351000,6282909
1275,14030119,532,865,10,143571,139000,1296710
1275,14030119,532,455,1,1215134,79000,1136134
1275,14030119,532,248,1,1347785,110000,1237785
1275,14030119,532,1116,5,1521349,42000,7564745
1275,14030119,532,734,10,851389,186000,8327890
1275,14030119,532,1355,3,1197501,286000,3306503
1276,14030119,532,865,3,143571,36000,394713
1276,14030119,532,248,1,1347785,79000,1268785
1276,14030119,532,1128,3,1189842,249000,3320526
1276,14030119,532,1715,5,1717194,24000,8561970
1277,14030119,532,865,5,143571,40000,677855
1277,14030119,532,1355,2,1197501,45000,2350002
1277,14030119,532,610,8,424412,299000,3096296
1277,14030119,532,1265,2,1070719,66000,2075438
1277,14030119,532,2190,1,195918,4000,191918
1278,14030120,532,865,5,143571,14000,703855
1279,14030120,447,1930,3,115539,31000,315617
1279,14030120,447,825,3,1135530,110000,3296590
1280,14030120,532,865,2,143571,26000,261142
1281,14030120,447,865,3,143571,37000,393713
1281,14030120,447,2442,6,1233012,276000,7122072
1281,14030120,447,455,5,1215134,240000,5835670
1281,14030120,447,1313,1,1013322,15000,998322
1281,14030120,447,1355,5,1197501,474000,5513505
1282,14030120,442,865,2,143571,33000,254142
1282,14030120,442,505,6,403362,409000,2011172
1282,14030120,442,1930,5,115539,103000,474695
1282,14030120,442,1644,1,1064460,169000,895460
1282,14030120,442,1355,2,1197501,270000,2125002
1282,14030120,442,2190,3,195918,114000,473754
1282,14030120,442,412,5,1558019,1084000,6706095
1282,14030120,442,455,9,1215134,2149000,8787206
1283,14030120,533,865,2,143571,40000,247142
1284,14030120,34,865,1,143571,8000,135571
1284,14030120,34,455,3,1215134,86000,3559402
1284,14030120,34,2237,8,213629,28000,1681032
1284,14030120,34,1930,4,115539,4000,458156
1284,14030120,34,1290,3,1054599,202000,2961797
1284,14030120,34,1355,4,1197501,213000,4577004
1284,14030120,34,505,1,403362,10000,393362
1284,14030120,34,1313,1,1013322,26000,987322
1285,14030120,532,865,1,143571,5000,138571
1285,14030120,532,2237,3,213629,62000,578887
1286,14030120,532,865,2,143571,10000,277142
1286,14030120,532,1116,2,1521349,30000,3012698
1286,14030120,532,1128,2,1189842,205000,2174684
1286,14030120,532,1861,2,1313426,180000,2446852
1286,14030120,532,1355,1,1197501,8000,1189501
1286,14030120,532,734,3,851389,75000,2479167
1286,14030120,532,1930,1,115539,10000,105539
1286,14030120,532,505,1,403362,6000,397362
1287,14030120,391,865,3,143571,45000,385713
1287,14030120,391,248,4,1347785,319000,5072140
1287,14030120,391,1313,2,1013322,225000,1801644
1287,14030120,391,1128,2,1189842,126000,2253684
1288,14030120,533,865,1,143571,19000,124571
1288,14030120,533,1355,1,1197501,72000,1125501
1288,14030120,533,505,2,403362,98000,708724
1288,14030120,533,734,1,851389,62000,789389
1288,14030120,533,1930,1,115539,12000,103539
1288,14030120,533,455,3,1215134,238000,3407402
1289,14030120,533,865,2,143571,31000,256142
1289,14030120,533,1355,1,1197501,62000,1135501
1290,14030120,532,865,3,143571,13000,417713
1290,14030120,532,1355,1,1197501,58000,1139501
1291,14030120,447,865,1,143571,7000,136571
1291,14030120,447,455,1,1215134,107000,1108134
1291,14030120,447,1039,1,81747,3000,78747
1291,14030120,447,1355,1,1197501,55000,1142501
1291,14030120,447,610,1,424412,11000,413412
1292,14030120,476,865,1,143571,4000,139571
1293,14030120,532,865,7,143571,59000,945997
1293,14030120,532,2190,2,195918,32000,359836
1293,14030120,532,1355,3,1197501,150000,3442503
1293,14030120,532,455,2,1215134,210000,2220268
1293,14030120,532,248,2,1347785,237000,2458570
1294,14030120,532,865,1,143571,12000,131571
1294,14030120,532,1355,3,1197501,180000,3412503
1294,14030120,532,412,4,1558019,498000,5734076
1294,14030120,532,1930,2,115539,14000,217078
1295,14030120,532,865,3,143571,7000,423713
1295,14030120,532,734,8,851389,662000,6149112
1296,14030120,533,455,1,1215134,112000,1103134
1296,14030120,533,865,8,143571,107000,1041568
1296,14030120,533,734,10,851389,959000,7554890
1296,14030120,533,825,3,1135530,258000,3148590
1296,14030120,533,610,5,424412,300000,1822060
1296,14030120,533,1313,1,1013322,89000,924322
1297,14030120,386,865,2,143571,53000,234142
1297,14030120,386,2190,2,195918,55000,336836
1298,14030121,532,865,2,143571,21000,266142
1298,14030121,532,455,5,1215134,561000,5514670
1299,14030121,476,865,1,143571,4000,139571
1299,14030121,476,1116,2,1521349,104000,2938698
1299,14030121,476,1355,2,1197501,91000,2304002
1299,14030121,476,610,2,424412,51000,797824
1300,14030121,476,455,2,1215134,168000,2262268
1300,14030121,476,865,1,143571,12000,131571
1301,14030121,12,865,1,143571,25000,118571
1301,14030121,12,1039,5,81747,77000,331735
1301,14030121,12,610,1,424412,77000,347412
1301,14030121,12,1861,1,1313426,168000,1145426
1302,14030121,470,865,2,143571,31000,256142
1302,14030121,470,2190,4,195918,88000,695672
1302,14030121,470,505,7,403362,407000,2416534
1302,14030121,470,1355,3,1197501,456000,3136503
1303,14030121,532,1715,2,1717194,64000,3370388
1303,14030121,532,865,1,143571,11000,132571
1303,14030121,532,610,3,424412,96000,1177236
1303,14030121,532,1128,4,1189842,390000,4369368
1304,14030121,489,865,1,143571,18000,125571
1304,14030121,489,1355,2,1197501,271000,2124002
1304,14030121,489,248,4,1347785,1013000,4378140
1304,14030121,489,455,1,1215134,144000,1071134
1304,14030121,489,1017,3,791515,436000,1938545
1305,14030121,476,865,2,143571,26000,261142
1305,14030121,476,610,3,424412,34000,1239236
1305,14030121,476,1128,3,1189842,180000,3389526
1306,14030121,243,1861,1,1313426,4000,1309426
1306,14030121,243,1355,1,1197501,71000,1126501
1306,14030121,243,865,1,143571,12000,131571
1306,14030121,243,610,2,424412,29000,819824
1306,14030121,243,1116,1,1521349,136000,1385349
1307,14030121,532,610,1,424412,6000,418412
1307,14030121,532,865,2,143571,27000,260142
1307,14030121,532,1355,4,1197501,310000,4480004
1307,14030121,532,1039,2,81747,4000,159494
1307,14030121,532,1128,2,1189842,4000,2375684
1308,14030121,56,865,3,143571,43000,387713
1308,14030121,56,475,5,737101,607000,3078505
1308,14030121,56,734,2,851389,171000,1531778
1308,14030121,56,1355,1,1197501,216000,981501
1308,14030121,56,1861,1,1313426,258000,1055426
1308,14030121,56,455,2,1215134,346000,2084268
1309,14030121,184,865,1,143571,17000,126571
1309,14030121,184,1355,2,1197501,401000,1994002
1309,14030121,184,455,3,1215134,509000,3136402
1309,14030121,184,1313,1,1013322,153000,860322
1310,14030121,532,1355,3,1197501,134000,3458503
1310,14030121,532,865,2,143571,17000,270142
1310,14030121,532,455,1,1215134,13000,1202134
1310,14030121,532,610,1,424412,41000,383412
1310,14030121,532,734,2,851389,146000,1556778
1311,14030121,246,865,3,143571,81000,349713
1311,14030121,246,1930,1,115539,13000,102539
1311,14030121,246,1313,3,1013322,577000,2462966
1312,14030121,532,865,3,143571,25000,405713
1312,14030121,532,610,2,424412,57000,791824
1312,14030121,532,734,2,851389,66000,1636778
1312,14030121,532,248,2,1347785,51000,2644570
1313,14030121,532,865,1,143571,7000,136571
1313,14030121,532,1355,3,1197501,325000,3267503
1313,14030121,532,455,4,1215134,88000,4772536
1313,14030121,532,1644,1,1064460,13000,1051460
1314,14030121,532,734,3,851389,194000,2360167
1314,14030121,532,865,1,143571,9000,134571
1314,14030121,532,2190,1,195918,1000,194918
1315,14030121,532,865,3,143571,13000,417713
1315,14030121,532,455,3,1215134,120000,3525402
1315,14030121,532,1355,1,1197501,35000,1162501
1316,14030121,532,455,2,1215134,229000,2201268
1316,14030121,532,865,1,143571,12000,131571
1316,14030121,532,248,1,1347785,40000,1307785
1316,14030121,532,2237,1,213629,18000,195629
1316,14030121,532,1313,2,1013322,115000,1911644
1317,14030122,507,865,1,143571,10000,133571
1317,14030122,507,725,3,1520368,222000,4339104
1317,14030122,507,455,2,1215134,42000,2388268
1317,14030122,507,1355,2,1197501,1000,2394002
1318,14030122,70,865,3,143571,50000,380713
1318,14030122,70,1355,3,1197501,535000,3057503
1319,14030122,532,455,2,1215134,98000,2332268
1319,14030122,532,865,6,143571,33000,828426
1319,14030122,532,1313,1,1013322,20000,993322
1319,14030122,532,1930,1,115539,0,115539
1319,14030122,532,610,1,424412,35000,389412
1320,14030122,532,865,2,143571,17000,270142
1320,14030122,532,610,1,424412,29000,395412
1320,14030122,532,1644,1,1064460,13000,1051460
1321,14030122,532,1017,2,791515,26000,1557030
1321,14030122,532,455,3,1215134,108000,3537402
1321,14030122,532,1355,1,1197501,87000,1110501
1321,14030122,532,865,2,143571,9000,278142
1322,14030122,499,865,10,143571,49000,1386710
1322,14030122,499,505,4,403362,57000,1556448
1322,14030122,499,455,5,1215134,245000,5830670
1322,14030122,499,1355,1,1197501,87000,1110501
1322,14030122,499,1930,1,115539,8000,107539
1322,14030122,499,211,2,1279953,43000,2516906
1322,14030122,499,248,1,1347785,87000,1260785
1323,14030122,532,1313,4,1013322,103000,3950288
1324,14030122,479,865,1,143571,14000,129571
1324,14030122,479,248,2,1347785,176000,2519570
1324,14030122,479,1355,1,1197501,82000,1115501
1324,14030122,479,1644,2,1064460,100000,2028920
1325,14030122,365,865,2,143571,18000,269142
1325,14030122,365,734,1,851389,56000,795389
1325,14030122,365,1355,2,1197501,64000,2331002
1326,14030122,532,1930,1,115539,9000,106539
1326,14030122,532,865,1,143571,10000,133571
1326,14030122,532,610,1,424412,4000,420412
1326,14030122,532,1313,1,1013322,20000,993322
1326,14030122,532,1355,1,1197501,31000,1166501
1327,14030122,532,1128,1,1189842,83000,1106842
1327,14030122,532,865,1,143571,0,143571
1327,14030122,532,1355,2,1197501,49000,2346002
1327,14030122,532,455,5,1215134,200000,5875670
1327,14030122,532,1930,1,115539,7000,108539
1328,14030122,462,865,3,143571,28000,402713
1328,14030122,462,1930,1,115539,1000,114539
1328,14030122,462,455,2,1215134,175000,2255268
1328,14030122,462,610,1,424412,10000,414412
1328,14030122,462,1290,1,1054599,104000,950599
1328,14030122,462,505,1,403362,7000,396362
1328,14030122,462,1355,1,1197501,34000,1163501
1329,14030122,532,1644,1,1064460,78000,986460
1329,14030122,532,865,1,143571,10000,133571
1329,14030122,532,1355,1,1197501,102000,1095501
1329,14030122,532,610,2,424412,14000,834824
1329,14030122,532,1116,1,1521349,66000,1455349
1329,14030122,532,1017,2,791515,139000,1444030
1329,14030122,532,2237,1,213629,17000,196629
1330,14030122,470,865,2,143571,56000,231142
1330,14030122,470,610,1,424412,58000,366412
1330,14030122,470,1930,4,115539,83000,379156
1331,14030122,442,1355,3,1197501,399000,3193503
1331,14030122,442,610,2,424412,89000,759824
1331,14030122,442,865,5,143571,83000,634855
1331,14030122,442,1644,2,1064460,338000,1790920
1331,14030122,442,2237,3,213629,107000,533887
1332,14030123,532,1930,1,115539,0,115539
1332,14030123,532,865,2,143571,24000,263142
1332,14030123,532,610,7,424412,38000,2932884
1332,14030123,532,455,5,1215134,68000,6007670
1333,14030123,249,610,1,424412,32000,392412
1333,14030123,249,865,1,143571,17000,126571
1333,14030123,249,1128,2,1189842,301000,2078684
1333,14030123,249,771,2,46114,9000,83228
1334,14030123,242,865,2,143571,9000,278142
1334,14030123,242,610,2,424412,59000,789824
1334,14030123,242,1861,1,1313426,86000,1227426
1334,14030123,242,1313,1,1013322,35000,978322
1334,14030123,242,1355,2,1197501,92000,2303002
1334,14030123,242,505,3,403362,67000,1143086
1334,14030123,242,248,8,1347785,58000,10724280
1334,14030123,242,1128,2,1189842,37000,2342684
1334,14030123,242,1930,3,115539,29000,317617
1334,14030123,242,1017,4,791515,23000,3143060
1335,14030123,532,2237,1,213629,20000,193629
1335,14030123,532,865,1,143571,3000,140571
1335,14030123,532,2190,2,195918,15000,376836
1336,14030123,532,865,2,143571,24000,263142
1336,14030123,532,1128,2,1189842,28000,2351684
1336,14030123,532,610,2,424412,55000,793824
1336,14030123,532,1644,1,1064460,43000,1021460
1336,14030123,532,1116,2,1521349,0,3042698
1336,14030123,532,734,2,851389,51000,1651778
1337,14030123,532,1930,1,115539,7000,108539
1337,14030123,532,865,6,143571,31000,830426
1337,14030123,532,1355,1,1197501,26000,1171501
1337,14030123,532,455,2,1215134,136000,2294268
1337,14030123,532,248,2,1347785,127000,2568570
1338,14030123,442,1644,3,1064460,355000,2838380
1338,14030123,442,865,3,143571,52000,378713
1338,14030123,442,248,1,1347785,246000,1101785
1338,14030123,442,825,6,1135530,880000,5933180
1338,14030123,442,1355,2,1197501,407000,1988002
1339,14030123,251,1355,1,1197501,16000,1181501
1340,14030123,394,865,3,143571,26000,404713
1340,14030123,394,610,2,424412,58000,790824
1340,14030123,394,248,5,1347785,601000,6137925
1340,14030123,394,1644,2,1064460,272000,1856920
1340,14030123,394,734,3,851389,155000,2399167
1340,14030123,394,1930,2,115539,32000,199078
1341,14030123,595,865,2,143571,22000,265142
1341,14030123,595,1930,2,115539,15000,216078
1341,14030123,595,1715,6,1717194,138000,10165164
1341,14030123,595,1128,2,1189842,126000,2253684
1341,14030123,595,455,1,1215134,113000,1102134
1341,14030123,595,2237,3,213629,30000,610887
1342,14030123,262,865,2,143571,49000,238142
1342,14030123,262,610,1,424412,58000,366412
1342,14030123,262,1930,2,115539,43000,188078
1343,14030123,523,505,1,403362,79000,324362
1343,14030123,523,865,5,143571,126000,591855
1343,14030123,523,2190,1,195918,38000,157918
1343,14030123,523,455,7,1215134,1235000,7270938
1344,14030123,532,865,3,143571,12000,418713
1344,14030123,532,455,3,1215134,313000,3332402
1344,14030123,532,610,3,424412,119000,1154236
1344,14030123,532,1355,2,1197501,69000,2326002
1344,14030123,532,1930,1,115539,7000,108539
1345,14030125,532,865,6,143571,43000,818426
1345,14030125,532,248,2,1347785,86000,2609570
1345,14030125,532,1313,2,1013322,115000,1911644
1346,14030125,532,1313,3,1013322,86000,2953966
1346,14030125,532,865,3,143571,34000,396713
1346,14030125,532,1128,2,1189842,6000,2373684
1346,14030125,532,1355,1,1197501,80000,1117501
1346,14030125,532,1116,1,1521349,114000,1407349
1346,14030125,532,1290,1,1054599,30000,1024599
1347,14030125,532,865,3,143571,29000,401713
1347,14030125,532,505,1,403362,30000,373362
1347,14030125,532,248,1,1347785,109000,1238785
1348,14030125,532,865,4,143571,42000,532284
1348,14030125,532,1355,4,1197501,355000,4435004
1349,14030125,476,865,1,143571,11000,132571
1349,14030125,476,1930,3,115539,9000,337617
1349,14030125,476,1355,2,1197501,221000,2174002
1349,14030125,476,610,1,424412,40000,384412
1349,14030125,476,1313,7,1013322,221000,6872254
1350,14030125,249,248,1,1347785,101000,1246785
1350,14030125,249,865,2,143571,36000,251142
1350,14030125,249,106,4,1003398,533000,3480592
1350,14030125,249,1128,5,1189842,716000,5233210
1350,14030125,249,1355,2,1197501,300000,2095002
1351,14030125,532,865,2,143571,22000,265142
1351,14030125,532,1313,6,1013322,178000,5901932
1351,14030125,532,505,1,403362,27000,376362
1351,14030125,532,1355,1,1197501,20000,1177501
1351,14030125,532,1930,2,115539,8000,223078
1352,14030125,532,865,2,143571,3000,284142
1352,14030125,532,1355,2,1197501,61000,2334002
1352,14030125,532,1017,1,791515,56000,735515
1352,14030125,532,455,1,1215134,18000,1197134
1353,14030125,532,865,1,143571,13000,130571
1353,14030125,532,2314,2,1045095,138000,1952190
1353,14030125,532,1355,2,1197501,137000,2258002
1353,14030125,532,1930,1,115539,9000,106539
1354,14030125,532,865,1,143571,2000,141571
1354,14030125,532,455,1,1215134,61000,1154134
1354,14030125,532,1128,2,1189842,127000,2252684
1354,14030125,532,610,1,424412,9000,415412
1355,14030125,532,865,1,143571,5000,138571
1355,14030125,532,1930,1,115539,8000,107539
1355,14030125,532,1355,2,1197501,238000,2157002
1356,14030125,532,734,8,851389,5000,6806112
1356,14030125,532,865,2,143571,12000,275142
1356,14030125,532,610,4,424412,104000,1593648
1356,14030125,532,1116,2,1521349,291000,2751698
1356,14030125,532,455,2,1215134,77000,2353268
1356,14030125,532,1128,5,1189842,562000,5387210
1357,14030125,532,865,5,143571,59000,658855
1357,14030125,532,489,1,679026,54000,625026
1357,14030125,532,2237,2,213629,1000,426258
1358,14030125,532,865,1,143571,7000,136571
1358,14030125,532,610,5,424412,35000,2087060
1358,14030125,532,1930,6,115539,37000,656234
1358,14030125,532,1355,1,1197501,7000,1190501
1358,14030125,532,248,4,1347785,228000,5163140
1358,14030125,532,455,3,1215134,355000,3290402
1359,14030125,578,865,2,143571,41000,246142
1359,14030125,578,505,2,403362,67000,739724
1359,14030125,578,248,1,1347785,74000,1273785
1359,14030125,578,1930,3,115539,36000,310617
1359,14030125,578,2190,2,195918,28000,363836
1360,14030125,499,865,1,143571,9000,134571
1360,14030125,499,248,2,1347785,4000,2691570
1360,14030125,499,1930,2,115539,12000,219078
1361,14030125,253,865,2,143571,50000,237142
1361,14030125,253,1128,2,1189842,404000,1975684
1361,14030125,253,455,1,1215134,234000,981134
1361,14030125,253,1116,1,1521349,165000,1356349
1362,14030126,532,1313,1,1013322,66000,947322
1362,14030126,532,865,2,143571,15000,272142
1362,14030126,532,1930,1,115539,4000,111539
1362,14030126,532,1355,3,1197501,196000,3396503
1363,14030126,532,1355,1,1197501,81000,1116501
1363,14030126,532,1644,5,1064460,423000,4899300
1363,14030126,532,505,3,403362,45000,1165086
1363,14030126,532,1930,5,115539,31000,546695
1363,14030126,532,1128,2,1189842,29000,2350684
1363,14030126,532,865,1,143571,8000,135571
1363,14030126,532,1290,2,1054599,199000,1910198
1363,14030126,532,455,1,1215134,90000,1125134
1364,14030126,75,865,2,143571,43000,244142
1364,14030126,75,248,1,1347785,164000,1183785
1364,14030126,75,2190,3,195918,70000,517754
1364,14030126,75,455,1,1215134,218000,997134
1365,14030126,34,865,4,143571,53000,521284
1365,14030126,34,1930,9,115539,47000,992851
1365,14030126,34,1355,2,1197501,69000,2326002
1365,14030126,34,248,1,1347785,13000,1334785
1365,14030126,34,985,3,940783,137000,2685349
1365,14030126,34,455,1,1215134,15000,1200134
1366,14030126,532,1039,4,81747,10000,316988
1366,14030126,532,865,2,143571,17000,270142
1366,14030126,532,1930,1,115539,6000,109539
1366,14030126,532,1355,2,1197501,87000,2308002
1366,14030126,532,455,1,1215134,52000,1163134
1367,14030126,533,865,1,143571,10000,133571
1368,14030126,140,865,2,143571,38000,249142
1368,14030126,140,1290,1,1054599,130000,924599
1368,14030126,140,1313,4,1013322,390000,3663288
1368,14030126,140,1116,2,1521349,205000,2837698
1368,14030126,140,1644,2,1064460,285000,1843920
1369,14030126,242,865,1,143571,7000,136571
1369,14030126,242,505,1,403362,35000,368362
1369,14030126,242,1355,1,1197501,9000,1188501
1369,14030126,242,610,1,424412,21000,403412
1369,14030126,242,248,1,1347785,78000,1269785
1369,14030126,242,455,2,1215134,143000,2287268
1369,14030126,242,1930,4,115539,25000,437156
1370,14030126,241,865,10,143571,211000,1224710
1370,14030126,241,610,3,424412,173000,1100236
1370,14030126,241,1128,1,1189842,210000,979842
1370,14030126,241,1355,2,1197501,361000,2034002
1371,14030126,396,865,2,143571,19000,268142
1371,14030126,396,1355,3,1197501,289000,3303503
1371,14030126,396,734,2,851389,28000,1674778
1372,14030126,237,865,5,143571,119000,598855
1372,14030126,237,1644,6,1064460,1108000,5278760
