Antecedent,Consequent,Support,Confidence,Lift
"کلاه جشن تولد نارنجی خانواده, فیگور بتمن نارنجی بزرگ, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.021074061846594036,0.49869791666666663,1.2868572962515972
"پازل چوبی سفید متوسط, عروسک خرسی سفید بزرگ","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.03328931440519423,0.6882821387940842,1.2850667341733806
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",عروسک خرسی سبز خانواده,0.04511940134257731,0.5338541666666666,1.2842178193249503
"توپ بسکتبال چندرنگ بزرگ, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.021789369428854406,0.48470012239902077,1.2837277797259987
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, فیگور بتمن نارنجی بزرگ",عروسک خرسی سبز خانواده,0.021074061846594036,0.5334261838440111,1.283188281294647
"فیگور بتمن نارنجی بزرگ, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.021184109166941786,0.49677419354838714,1.2818932547988624
"ماشین سرعتی زرد کوچک, توپ بسکتبال چندرنگ بزرگ","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.04302850225597007,0.6865671641791045,1.2818647669807937
"فیگور شرک صورتی کوچک, ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده",پازل چوبی سفید متوسط,0.023495102894244526,0.4965116279069768,1.2812157213660933
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, توپ بسکتبال چندرنگ بزرگ",عروسک خرسی سبز خانواده,0.0577748431825685,0.5324543610547667,1.280850504011824
"لگو آتش‌نشانی نارنجی کوچک, عروسک خرسی سفید بزرگ","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.03328931440519423,0.48361310951239006,1.2808488272046308
"عروسک پارچه‌ای قرمز خانواده, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.05469351821283152,0.5324049276914837,1.2807315891283952
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, فیگور بتمن نارنجی بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.027896995708154508,0.7061281337047354,1.2805001698213792
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک, فیگور بتمن نارنجی بزرگ",پازل چوبی سفید متوسط,0.027896995708154508,0.4960861056751468,1.280117689129649
"پازل چوبی سفید متوسط, توپ بسکتبال چندرنگ بزرگ","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.07499724881699131,0.6852689793866265,1.2794409730195757
"توپ بسکتبال آبی متوسط, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.03037306041597887,0.5317919075144508,1.2792569327819496
"توپ بسکتبال آبی متوسط, پازل چوبی سفید متوسط, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.028447232309893253,0.7053206002728513,1.2790357802193972
"عروسک پارچه‌ای قرمز خانواده, لگو آتش‌نشانی نارنجی کوچک, کلاه جشن تولد نارنجی خانواده",پازل چوبی سفید متوسط,0.050181578078573784,0.4951140065146579,1.2776092509438297
"پازل چوبی سفید متوسط, لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.023825244855287774,0.5179425837320574,1.2775635880491871
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ, عروسک خرسی سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.021239132827115658,0.7043795620437956,1.277329291616837
"فیگور شرک صورتی کوچک, پازل چوبی سفید متوسط",عروسک خرسی سبز خانواده,0.04522944866292506,0.5306649451258877,1.2765459580036906
"فیگور شرک صورتی کوچک, لگو آتش‌نشانی نارنجی کوچک","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.06338725652030373,0.5175202156334232,1.276521769669087
"پازل چوبی سفید متوسط, فیگور بتمن نارنجی بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.028117090348850005,0.7038567493112948,1.2763812175198037
"پازل چوبی سفید متوسط, فیگور بتمن نارنجی بزرگ",عروسک خرسی سبز خانواده,0.021184109166941786,0.5303030303030304,1.2756753504602614
"توپ بسکتبال چندرنگ بزرگ, عروسک خرسی سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.021404203807637284,0.7034358047016275,1.2756178721460167
"فیگور شرک صورتی کوچک, ماشین سرعتی زرد کوچک",پازل چوبی سفید متوسط,0.023605150214592276,0.4942396313364056,1.2753529830907049
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",عروسک خرسی سبز خانواده,0.050016507098052165,0.5300291545189504,1.2750165260393653
"ماشین سرعتی زرد کوچک, لگو آتش‌نشانی نارنجی کوچک","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.06300209089908661,0.48129466162253043,1.2747084203334111
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, پازل نقشه ایران سفید بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.023825244855287774,0.702922077922078,1.2746862746114394
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.06844943325630021,0.529136537643556,1.2728692832738564
"پازل چوبی سفید متوسط, توپ بسکتبال چندرنگ بزرگ",عروسک خرسی سبز خانواده,0.05788489050291625,0.5289089994972348,1.2723219267852741
"لگو آتش‌نشانی نارنجی کوچک, فیگور بتمن نارنجی بزرگ",پازل چوبی سفید متوسط,0.028117090348850005,0.49276759884281585,1.2715544996974777
"توپ بسکتبال آبی متوسط, پازل چوبی سفید متوسط",لگو آتش‌نشانی نارنجی کوچک,0.028557279630241003,0.7004048582995952,1.2701215221250095
"فیگور شرک صورتی کوچک, توپ بسکتبال چندرنگ بزرگ","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.03890172774292946,0.6798076923076923,1.26924440106842
"پازل چوبی سفید متوسط, پازل نقشه ایران سفید بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.023825244855287774,0.6995153473344103,1.2685084736036294
"فیگور شرک صورتی کوچک, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.04511940134257731,0.47869235259778165,1.2678162075360075
"عروسک پارچه‌ای قرمز خانواده, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.054418399911962144,0.6787920384351407,1.267348110388355
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک, عروسک خرسی سفید بزرگ",پازل چوبی سفید متوسط,0.03328931440519423,0.4910714285714286,1.267177643455508
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.0577748431825685,0.4908835904628331,1.2666929395245674
"عروسک پارچه‌ای قرمز خانواده, لگو آتش‌نشانی نارنجی کوچک",پازل چوبی سفید متوسط,0.050401672719269285,0.49062667380824854,1.2660299829321466
"ماشین سرعتی زرد کوچک, پازل چوبی سفید متوسط",عروسک خرسی سبز خانواده,0.050291625398921534,0.525891829689298,1.2650639460983855
"توپ بسکتبال چندرنگ بزرگ, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.08044459117420491,0.6774791473586654,1.2648968588551865
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ, پازل نقشه ایران سفید بزرگ",پازل چوبی سفید متوسط,0.021789369428854406,0.4894932014833127,1.2631051318696187
"عروسک پارچه‌ای قرمز خانواده, توپ بسکتبال چندرنگ بزرگ","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.032078793881368986,0.6763341067285382,1.2627589948309488
"ماشین سرعتی زرد کوچک, توپ بسکتبال چندرنگ بزرگ","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.029877847474413997,0.47673397717295873,1.2626294522211239
"ماشین سرعتی زرد کوچک, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.06866952789699571,0.5245901639344261,1.2619327120243893
"عروسک پارچه‌ای قرمز خانواده, پازل چوبی سفید متوسط","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.050181578078573784,0.6755555555555556,1.261305390041778
"فیگور شرک صورتی کوچک, پازل چوبی سفید متوسط","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.05755474854187301,0.6752743705616527,1.2607803996905156
"ماشین سرعتی زرد کوچک, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.050016507098052165,0.47591623036649217,1.2604636506383895
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, عروسک خرسی سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.03328931440519423,0.6946039035591274,1.2596020099065637
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.04302850225597007,0.69449378330373,1.259402316679504
"کتاب قصه‌های کهن سبز متوسط, پازل چوبی سفید متوسط","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.020633872565203038,0.6744604316546763,1.2592607237407116
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سفید بزرگ",عروسک خرسی سبز خانواده,0.023825244855287774,0.5229468599033816,1.25797964684104
"توپ بسکتبال چندرنگ بزرگ, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.05788489050291625,0.48748841519925856,1.2579319122293517
"توپ بسکتبال چندرنگ بزرگ, لگو آتش‌نشانی نارنجی کوچک","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.07499724881699131,0.47474747474747475,1.2573682025736819
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",پازل چوبی سفید متوسط,0.06300209089908661,0.4870267971076138,1.2567407369918746
"توپ بسکتبال چندرنگ بزرگ, لگو آتش‌نشانی نارنجی کوچک","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.08044459117420491,0.5092302333681644,1.2560735968014414
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.06338725652030373,0.521975532396919,1.2556430609902853
"فیگور شرک صورتی کوچک, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.06338725652030373,0.6725043782837128,1.255608647105835
"پازل چوبی سفید متوسط, عروسک خرسی سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.03345438538571586,0.6916951080773607,1.254327169646573
"لگو آتش‌نشانی نارنجی کوچک, عروسک خرسی سفید بزرگ",پازل چوبی سفید متوسط,0.03345438538571586,0.4860111910471623,1.2541200321015373
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, توپ بسکتبال چندرنگ بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.07499724881699131,0.6911764705882354,1.2533866669797038
"فیگور بتمن نارنجی بزرگ, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.02861230329041488,0.6709677419354839,1.2527396488530393
"کتاب قصه‌های کهن سبز متوسط, لگو آتش‌نشانی نارنجی کوچک","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.020633872565203038,0.4728877679697352,1.2524427710699457
"توپ بسکتبال چندرنگ بزرگ, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.030152965775283373,0.6707466340269278,1.2523268262590288
"لگو آتش‌نشانی نارنجی کوچک, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.118631011334874,0.4725997369574748,1.2516799212277976
"ماشین سرعتی زرد کوچک, توپ بسکتبال چندرنگ بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.04324859689666557,0.6900790166812995,1.2513965325449947
"پازل چوبی سفید متوسط, توپ بسکتبال چندرنگ بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.07549246175855617,0.6897938662644544,1.2508794377858905
"توپ بسکتبال چندرنگ بزرگ, پازل نقشه ایران سفید بزرگ",پازل چوبی سفید متوسط,0.021789369428854406,0.48470012239902077,1.2507369053641635
"توپ بسکتبال چندرنگ بزرگ, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.022779795311984152,0.5067319461444308,1.2499112906119552
"ماشین سرعتی زرد کوچک, لگو آتش‌نشانی نارنجی کوچک",پازل چوبی سفید متوسط,0.06338725652030373,0.4842370744010088,1.249542040347002
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.03890172774292946,0.6884128529698149,1.2483750937810234
"فیگور شرک صورتی کوچک, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.024485528777374272,0.6681681681681682,1.247512665737445
"فیگور شرک صورتی کوچک, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.06349730384065148,0.518418688230009,1.2470868616667352
"پازل چوبی سفید متوسط, لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سفید بزرگ",عروسک خرسی سبز خانواده,0.023825244855287774,0.5179425837320574,1.2459415640961498
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.04511940134257731,0.48263684520306066,1.2454127537584019
"فیگور شرک صورتی کوچک, لگو آتش‌نشانی نارنجی کوچک","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.05755474854187301,0.4699011680143756,1.2445327641348385
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ",پازل چوبی سفید متوسط,0.029877847474413997,0.48223801065719357,1.2443835873468458
"عروسک پارچه‌ای قرمز خانواده, کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.054418399911962144,0.6858529819694869,1.2437329968383013
"عروسک خرسی سفید بزرگ, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.034664905909541105,0.6659619450317126,1.2433935061646133
"لگو آتش‌نشانی نارنجی کوچک, عروسک خرسی سفید بزرگ","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.034664905909541105,0.5035971223021583,1.2421788953202257
"لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سبز متوسط","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.023605150214592276,0.46834061135371186,1.2403996314110113
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ, لگو آتش‌نشانی نارنجی کوچک",پازل چوبی سفید متوسط,0.07499724881699131,0.48060648801128353,1.2401735500663165
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.08044459117420491,0.5155148095909732,1.2401014095971339
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.050016507098052165,0.4804439746300212,1.2397541949348296
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.08044459117420491,0.683496961196821,1.2394605640382186
"ماشین سرعتی زرد کوچک, توپ بسکتبال چندرنگ بزرگ",پازل چوبی سفید متوسط,0.030097942115109497,0.48024582967515367,1.239242894862451
"کتاب قصه‌های کهن سبز متوسط, پازل چوبی سفید متوسط, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.020633872565203038,0.6830601092896175,1.2386683722041019
"فیگور شرک صورتی کوچک, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.04522944866292506,0.4798598949211909,1.2382470155186318
"پازل چوبی سفید متوسط, لگو آتش‌نشانی نارنجی کوچک","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.118631011334874,0.5019790454016299,1.238187726809069
"فیگور شرک صورتی کوچک, توپ بسکتبال چندرنگ بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.039066798723451084,0.6826923076923077,1.2380013969267611
"عروسک پارچه‌ای قرمز خانواده, توپ بسکتبال چندرنگ بزرگ, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.032078793881368986,0.6826697892271661,1.2379605617056992
"پازل نقشه ایران سفید بزرگ, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.03389457466710685,0.4673748103186646,1.2378417083549127
"عروسک پارچه‌ای قرمز خانواده, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.05469351821283152,0.6822237474262183,1.2371517048218013
"ماشین سرعتی زرد کوچک, عروسک پارچه‌ای قرمز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.02701661714537251,0.6626180836707153,1.2371503033317834
"لگو آتش‌نشانی نارنجی کوچک, فیگور بتمن نارنجی بزرگ","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.02861230329041488,0.5014464802314369,1.2368740949682593
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی قرمز متوسط",پازل چوبی سفید متوسط,0.02079894354572466,0.4790874524714828,1.2362537783922658
"لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.045559590623968305,0.4667418263810597,1.2361652510418797
"کتاب قصه‌های کهن سبز متوسط, لگو آتش‌نشانی نارنجی کوچک, کلاه جشن تولد نارنجی خانواده",پازل چوبی سفید متوسط,0.020633872565203038,0.4789272030651341,1.2358402652996943
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",لگو آتش‌نشانی نارنجی کوچک,0.05755474854187301,0.6809895833333334,1.2349136587008582
"ماشین سرعتی زرد کوچک, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.050291625398921534,0.47853403141361256,1.2348257116159298
"فیگور شرک صورتی کوچک, ماشین سرعتی زرد کوچک","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.031583580939804116,0.6612903225806451,1.2346712885330435
"عروسک پارچه‌ای قرمز خانواده, پازل چوبی سفید متوسط, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.050181578078573784,0.6805970149253732,1.2342017710291093
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سبز متوسط",پازل چوبی سفید متوسط,0.023605150214592276,0.47826086956521746,1.2341208353653645
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.118631011334874,0.47804878048780486,1.2335735533984615
"توپ بسکتبال چندرنگ بزرگ, لگو آتش‌نشانی نارنجی کوچک",پازل چوبی سفید متوسط,0.07549246175855617,0.47788227098571917,1.23314388653904
"توپ بسکتبال چندرنگ بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.08071970947507429,0.6797961075069509,1.2327493971094916
لگو آتش‌نشانی قرمز متوسط,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.02079894354572466,0.46494464944649444,1.2314054297640031
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ, پازل نقشه ایران سفید بزرگ",عروسک خرسی سبز خانواده,0.022779795311984152,0.511742892459827,1.2310278395188479
"عروسک پارچه‌ای قرمز خانواده, توپ بسکتبال چندرنگ بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.032188841201716736,0.6786542923433875,1.2306788175063585
"عروسک پارچه‌ای قرمز خانواده, پازل چوبی سفید متوسط",لگو آتش‌نشانی نارنجی کوچک,0.050401672719269285,0.6785185185185185,1.230432603827136
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک, عروسک خرسی سفید بزرگ",عروسک خرسی سبز خانواده,0.034664905909541105,0.5113636363636365,1.230115516515252
"ماشین سرعتی زرد کوچک, پازل چوبی سفید متوسط","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.06300209089908661,0.6588032220943614,1.230027713000095
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.06338725652030373,0.6780459093584462,1.2295755694153265
"توپ بسکتبال چندرنگ بزرگ, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.08071970947507429,0.5109717868338558,1.2291728992612172
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ, پازل نقشه ایران سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.030152965775283373,0.6773794808405439,1.2283670609455244
"فیگور شرک صورتی کوچک, پازل چوبی سفید متوسط",لگو آتش‌نشانی نارنجی کوچک,0.05771981952239463,0.6772111039380246,1.2280617245030594
"کلاه جشن تولد نارنجی خانواده, فیگور بتمن نارنجی بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.02861230329041488,0.6770833333333333,1.2278300239473159
"کتاب قصه‌های کهن سبز متوسط, پازل چوبی سفید متوسط",لگو آتش‌نشانی نارنجی کوچک,0.020688896225376913,0.6762589928057554,1.2263351561815805
"لگو آتش‌نشانی نارنجی کوچک, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.11923627159678662,0.47501096010521704,1.2257346569575769
"پازل چوبی سفید متوسط, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.118631011334874,0.6563165905631659,1.2253850130362625
"فیگور شرک صورتی کوچک, توپ بسکتبال چندرنگ بزرگ","کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.026466380543633764,0.4625,1.224930778198776
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک, فیگور بتمن نارنجی بزرگ",عروسک خرسی سبز خانواده,0.02861230329041488,0.5088062622309197,1.2239636015598592
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.118631011334874,0.5087305332704106,1.2237814310597541
"کتاب قصه‌های کهن سبز متوسط, لگو آتش‌نشانی نارنجی کوچک",پازل چوبی سفید متوسط,0.020688896225376913,0.4741488020176545,1.2235099145064394
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",پازل چوبی سفید متوسط,0.05755474854187301,0.4739465337562302,1.222987974511675
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.024485528777374272,0.6742424242424243,1.2226782895811037
"لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سبز متوسط",پازل چوبی سفید متوسط,0.02388026851546165,0.4737991266375546,1.2226076001009394
"فیگور شرک صورتی کوچک, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.06349730384065148,0.673671920607122,1.2216437323003229
"لگو آتش‌نشانی نارنجی کوچک, عروسک خرسی سفید بزرگ",عروسک خرسی سبز خانواده,0.034940024210410474,0.5075939248601119,1.2210472522048543
"توپ بسکتبال چندرنگ بزرگ, پازل نقشه ایران سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.030263013095631123,0.6731946144430845,1.2207781802922189
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سفید بزرگ",پازل چوبی سفید متوسط,0.045559590623968305,0.4728726442033123,1.2202168728881155
"پازل نقشه ایران سبز متوسط, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.024485528777374272,0.6534508076358296,1.220034413188162
"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سفید بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.034664905909541105,0.672358591248666,1.219262127055803
"فیگور بتمن نارنجی بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.028667326950588753,0.6722580645161291,1.219079830823801
"توپ بسکتبال چندرنگ بزرگ, پازل نقشه ایران سفید بزرگ",عروسک خرسی سبز خانواده,0.022779795311984152,0.5067319461444308,1.2189737113473047
لگو آتش‌نشانی قرمز متوسط,پازل چوبی سفید متوسط,0.02112908550676791,0.4723247232472325,1.2188029987640498
"کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سفید بزرگ, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.03389457466710685,0.47203065134099614,1.2180441654793785
"ماشین سرعتی زرد کوچک, عروسک پارچه‌ای قرمز خانواده, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.02701661714537251,0.6716826265389877,1.2180363255557336
"عروسک خرسی سفید بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.034940024210410474,0.6712473572938689,1.2172470037376546
"ماشین سرعتی زرد کوچک, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.06844943325630021,0.6513089005235602,1.2160353357422626
"لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سفید بزرگ",پازل چوبی سفید متوسط,0.045999779905359306,0.47125140924464487,1.216033382310404
"فیگور شرک صورتی کوچک, لگو آتش‌نشانی نارنجی کوچک",پازل چوبی سفید متوسط,0.05771981952239463,0.47124887690925427,1.2160268477848626
"ماشین سرعتی زرد کوچک, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.024540552437548147,0.651094890510949,1.215635765373535
"پازل چوبی سفید متوسط, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.045559590623968305,0.6504320502749411,1.2143982002975942
"فیگور شرک صورتی کوچک, پازل نقشه ایران سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.024540552437548147,0.6696696696696697,1.2143860084390918
