InvoiceID,DateKey,CustomerKey,ProductKey,Quantity,UnitPrice,DiscountAmount,LineAmount
2939,14030416,532,865,2,143571,27000,260142
2939,14030416,532,1313,1,1013322,75000,938322
2939,14030416,532,610,4,424412,26000,1671648
2939,14030416,532,1930,1,115539,6000,109539
2939,14030416,532,1128,3,1189842,90000,3479526
2939,14030416,532,1355,3,1197501,115000,3477503
2939,14030416,532,455,5,1215134,480000,5595670
2940,14030416,532,865,3,143571,41000,389713
2940,14030416,532,2237,1,213629,11000,202629
2940,14030416,532,1355,2,1197501,103000,2292002
2940,14030416,532,1116,2,1521349,252000,2790698
2940,14030416,532,828,1,970200,20000,950200
2941,14030416,306,865,1,143571,15000,128571
2941,14030416,306,1116,2,1521349,259000,2783698
2941,14030416,306,1930,1,115539,12000,103539
2942,14030416,257,865,1,143571,24000,119571
2942,14030416,257,1313,2,1013322,397000,1629644
2943,14030416,532,2204,4,682446,91000,2638784
2943,14030416,532,610,2,424412,66000,782824
2943,14030416,532,734,3,851389,135000,2419167
2944,14030416,242,865,2,143571,27000,260142
2944,14030416,242,1065,1,343540,15000,328540
2944,14030416,242,1313,3,1013322,41000,2998966
2944,14030416,242,455,3,1215134,6000,3639402
2944,14030416,242,1082,2,751757,59000,1444514
2944,14030416,242,1355,1,1197501,69000,1128501
2944,14030416,242,1128,1,1189842,36000,1153842
2945,14030416,532,1644,3,1064460,279000,2914380
2945,14030416,532,1355,3,1197501,28000,3564503
2945,14030416,532,865,2,143571,4000,283142
2946,14030416,532,865,1,143571,5000,138571
2946,14030416,532,269,3,961246,153000,2730738
2946,14030416,532,734,1,851389,67000,784389
2947,14030416,532,1930,2,115539,17000,214078
2947,14030416,532,865,8,143571,51000,1097568
2947,14030416,532,1525,2,402025,15000,789050
2947,14030416,532,455,3,1215134,321000,3324402
2947,14030416,532,1128,2,1189842,21000,2358684
2947,14030416,532,992,5,862240,341000,3970200
2947,14030416,532,1355,1,1197501,32000,1165501
2947,14030416,532,1313,1,1013322,58000,955322
2947,14030416,532,610,2,424412,66000,782824
2948,14030416,532,865,2,143571,11000,276142
2948,14030416,532,1119,3,1012814,134000,2904442
2948,14030416,532,1930,1,115539,4000,111539
2948,14030416,532,1355,1,1197501,99000,1098501
2948,14030416,532,610,1,424412,35000,389412
2949,14030416,532,865,1,143571,2000,141571
2949,14030416,532,1355,1,1197501,100000,1097501
2949,14030416,532,455,2,1215134,4000,2426268
2949,14030416,532,2438,1,135558,1000,134558
2949,14030416,532,412,3,1558019,39000,4635057
2949,14030416,532,1313,1,1013322,37000,976322
2949,14030416,532,1715,1,1717194,106000,1611194
2949,14030416,532,2190,1,195918,5000,190918
2949,14030416,532,1930,2,115539,2000,229078
2950,14030416,532,610,1,424412,0,424412
2950,14030416,532,865,1,143571,13000,130571
2950,14030416,532,734,5,851389,61000,4195945
2950,14030416,532,1355,2,1197501,8000,2387002
2950,14030416,532,1930,1,115539,4000,111539
2951,14030416,532,865,3,143571,35000,395713
2951,14030416,532,734,1,851389,83000,768389
2951,14030416,532,1128,4,1189842,186000,4573368
2951,14030416,532,455,1,1215134,63000,1152134
2951,14030416,532,610,5,424412,2000,2120060
2951,14030416,532,1355,2,1197501,54000,2341002
2951,14030416,532,1930,1,115539,3000,112539
2951,14030416,532,412,1,1558019,128000,1430019
2952,14030416,532,865,4,143571,38000,536284
2952,14030416,532,826,1,1164492,101000,1063492
2952,14030416,532,1741,1,175835,7000,168835
2952,14030416,532,1355,1,1197501,112000,1085501
2952,14030416,532,1930,2,115539,6000,225078
2953,14030416,107,248,2,1347785,171000,2524570
2953,14030416,107,865,1,143571,8000,135571
2954,14030416,447,865,4,143571,16000,558284
2954,14030416,447,610,5,424412,41000,2081060
2954,14030416,447,900,1,1235544,58000,1177544
2954,14030416,447,1355,4,1197501,250000,4540004
2955,14030416,532,865,2,143571,26000,261142
2955,14030416,532,1930,1,115539,9000,106539
2955,14030416,532,1861,1,1313426,32000,1281426
2955,14030416,532,455,1,1215134,75000,1140134
2956,14030416,532,865,1,143571,6000,137571
2957,14030416,532,865,1,143571,4000,139571
2957,14030416,532,1930,2,115539,10000,221078
2958,14030416,523,865,3,143571,64000,366713
2958,14030416,523,1930,2,115539,27000,204078
2958,14030416,523,610,1,424412,50000,374412
2958,14030416,523,2102,4,1007671,518000,3512684
2958,14030416,523,1355,1,1197501,156000,1041501
2958,14030416,523,1886,3,245373,79000,657119
2958,14030416,523,678,2,593703,144000,1043406
2958,14030416,523,584,1,1204090,214000,990090
2958,14030416,523,1065,3,343540,154000,876620
2958,14030416,523,1128,1,1189842,149000,1040842
2959,14030416,532,1355,10,1197501,198000,11777010
2959,14030416,532,1290,4,1054599,325000,3893396
2959,14030416,532,865,1,143571,3000,140571
2959,14030416,532,610,3,424412,17000,1256236
2959,14030416,532,1930,2,115539,0,231078
2960,14030417,532,865,2,143571,21000,266142
2960,14030417,532,789,1,1220052,79000,1141052
2960,14030417,532,1355,7,1197501,2000,8380507
2961,14030417,492,865,2,143571,38000,249142
2961,14030417,492,1930,4,115539,68000,394156
2961,14030417,492,1116,5,1521349,893000,6713745
2961,14030417,492,1128,1,1189842,152000,1037842
2962,14030417,532,1355,2,1197501,3000,2392002
2962,14030417,532,1017,3,791515,138000,2236545
2962,14030417,532,865,1,143571,7000,136571
2962,14030417,532,1930,1,115539,4000,111539
2963,14030417,321,1930,3,115539,39000,307617
2963,14030417,321,865,3,143571,34000,396713
2963,14030417,321,678,2,593703,172000,1015406
2963,14030417,321,1128,2,1189842,184000,2195684
2964,14030417,532,2386,1,350827,13000,337827
2964,14030417,532,2047,2,683388,61000,1305776
2964,14030417,532,1930,2,115539,19000,212078
2964,14030417,532,865,4,143571,14000,560284
2965,14030417,582,865,2,143571,19000,268142
2965,14030417,582,1355,1,1197501,28000,1169501
2965,14030417,582,2199,2,852610,137000,1568220
2965,14030417,582,2190,6,195918,7000,1168508
2966,14030417,532,1128,4,1189842,41000,4718368
2966,14030417,532,865,1,143571,7000,136571
2966,14030417,532,505,2,403362,2000,804724
2966,14030417,532,455,1,1215134,55000,1160134
2966,14030417,532,1644,5,1064460,88000,5234300
2967,14030417,249,865,1,143571,14000,129571
2967,14030417,249,1039,1,81747,9000,72747
2967,14030417,249,1930,2,115539,30000,201078
2967,14030417,249,734,1,851389,67000,784389
2967,14030417,249,610,1,424412,38000,386412
2967,14030417,249,1428,4,898037,191000,3401148
2967,14030417,249,749,4,1451605,422000,5384420
2968,14030417,532,865,1,143571,6000,137571
2968,14030417,532,455,2,1215134,51000,2379268
2968,14030417,532,1128,1,1189842,76000,1113842
2969,14030417,500,1313,1,1013322,40000,973322
2969,14030417,500,1930,3,115539,30000,316617
2969,14030417,500,865,1,143571,13000,130571
2969,14030417,500,1355,1,1197501,21000,1176501
2969,14030417,500,2237,2,213629,36000,391258
2970,14030417,532,455,2,1215134,188000,2242268
2970,14030417,532,865,2,143571,22000,265142
2970,14030417,532,248,2,1347785,174000,2521570
2970,14030417,532,1833,2,665860,29000,1302720
2970,14030417,532,1861,3,1313426,266000,3674278
2970,14030417,532,1128,3,1189842,16000,3553526
2970,14030417,532,2237,2,213629,8000,419258
2970,14030417,532,1930,2,115539,7000,224078
2971,14030417,13,865,2,143571,34000,253142
2971,14030417,13,412,4,1558019,625000,5607076
2971,14030417,13,567,2,1401845,252000,2551690
2971,14030417,13,1355,3,1197501,292000,3300503
2971,14030417,13,1290,9,1054599,780000,8711391
2971,14030417,13,2137,1,1523508,178000,1345508
2971,14030417,13,1039,1,81747,5000,76747
2972,14030417,532,865,2,143571,1000,286142
2972,14030417,532,1715,2,1717194,192000,3242388
2972,14030417,532,2438,3,135558,31000,375674
2972,14030417,532,248,2,1347785,108000,2587570
2972,14030417,532,1930,3,115539,1000,345617
2972,14030417,532,76,1,506121,9000,497121
2972,14030417,532,767,1,1038598,7000,1031598
2973,14030417,271,992,2,862240,338000,1386480
2973,14030417,271,455,4,1215134,493000,4367536
2973,14030417,271,865,1,143571,25000,118571
2973,14030417,271,734,2,851389,300000,1402778
2973,14030417,271,1101,2,938514,303000,1574028
2973,14030417,271,610,2,424412,132000,716824
2974,14030417,391,865,1,143571,8000,135571
2974,14030417,391,248,1,1347785,162000,1185785
2974,14030417,391,1128,6,1189842,906000,6233052
2974,14030417,391,867,3,967932,212000,2691796
2974,14030417,391,1930,1,115539,14000,101539
2975,14030417,532,865,2,143571,23000,264142
2975,14030417,532,1355,1,1197501,31000,1166501
2975,14030417,532,1128,2,1189842,69000,2310684
2975,14030417,532,505,1,403362,28000,375362
2975,14030417,532,1861,2,1313426,180000,2446852
2975,14030417,532,455,2,1215134,236000,2194268
2975,14030417,532,1930,1,115539,8000,107539
2975,14030417,532,1715,6,1717194,311000,9992164
2976,14030417,532,865,2,143571,0,287142
2976,14030417,532,610,1,424412,32000,392412
2976,14030417,532,1355,2,1197501,100000,2295002
2976,14030417,532,1930,1,115539,4000,111539
2976,14030417,532,2199,1,852610,52000,800610
2976,14030417,532,1479,3,1150179,151000,3299537
2976,14030417,532,1313,1,1013322,26000,987322
2976,14030417,532,2237,2,213629,6000,421258
2976,14030417,532,333,10,307884,71000,3007840
2976,14030417,532,1116,5,1521349,564000,7042745
2977,14030417,532,1355,3,1197501,291000,3301503
2977,14030417,532,2137,2,1523508,238000,2809016
2977,14030417,532,865,2,143571,23000,264142
2978,14030417,532,865,3,143571,4000,426713
2978,14030417,532,610,2,424412,73000,775824
2979,14030417,532,2190,2,195918,37000,354836
2980,14030417,438,455,1,1215134,135000,1080134
2980,14030417,438,1313,4,1013322,619000,3434288
2980,14030417,438,865,4,143571,100000,474284
2981,14030417,533,865,1,143571,16000,127571
2981,14030417,533,455,1,1215134,154000,1061134
2981,14030417,533,499,5,1649422,955000,7292110
2981,14030417,533,734,4,851389,393000,3012556
2981,14030417,533,610,1,424412,21000,403412
2981,14030417,533,2190,5,195918,124000,855590
2981,14030417,533,1128,1,1189842,65000,1124842
2981,14030417,533,1355,2,1197501,157000,2238002
2982,14030417,532,865,1,143571,12000,131571
2982,14030417,532,1355,1,1197501,61000,1136501
2982,14030417,532,1313,2,1013322,104000,1922644
2982,14030417,532,1930,4,115539,44000,418156
2982,14030417,532,1116,1,1521349,24000,1497349
2983,14030417,447,1355,1,1197501,113000,1084501
2983,14030417,447,865,2,143571,18000,269142
2983,14030417,447,1644,3,1064460,265000,2928380
2984,14030417,70,865,1,143571,27000,116571
2984,14030417,70,1930,2,115539,23000,208078
2984,14030417,70,1355,1,1197501,180000,1017501
2984,14030417,70,1128,2,1189842,318000,2061684
2984,14030417,70,1809,2,721053,236000,1206106
2984,14030417,70,1313,2,1013322,258000,1768644
2984,14030417,70,1116,1,1521349,234000,1287349
2985,14030417,569,865,2,143571,31000,256142
2985,14030417,569,2100,2,1616910,612000,2621820
2985,14030417,569,455,4,1215134,569000,4291536
2985,14030417,569,734,2,851389,237000,1465778
2986,14030417,532,865,1,143571,1000,142571
2987,14030417,532,865,2,143571,13000,274142
2988,14030417,549,865,3,143571,42000,388713
2988,14030417,549,455,2,1215134,163000,2267268
2988,14030417,549,610,4,424412,47000,1650648
2988,14030417,549,1644,1,1064460,85000,979460
2988,14030417,549,992,1,862240,56000,806240
2989,14030418,532,505,2,403362,66000,740724
2989,14030418,532,865,2,143571,0,287142
2989,14030418,532,248,1,1347785,99000,1248785
2989,14030418,532,1355,1,1197501,79000,1118501
2990,14030418,155,1355,1,1197501,78000,1119501
2990,14030418,155,1644,1,1064460,43000,1021460
2990,14030418,155,610,1,424412,3000,421412
2990,14030418,155,2237,5,213629,102000,966145
2990,14030418,155,865,2,143571,7000,280142
2991,14030418,151,200,4,1588676,362000,5992704
2991,14030418,151,865,2,143571,23000,264142
2991,14030418,151,734,3,851389,63000,2491167
2992,14030418,532,865,3,143571,0,430713
2992,14030418,532,1930,5,115539,16000,561695
2992,14030418,532,455,1,1215134,16000,1199134
2992,14030418,532,610,3,424412,87000,1186236
2993,14030418,532,865,1,143571,10000,133571
2994,14030418,532,865,2,143571,2000,285142
2994,14030418,532,455,2,1215134,106000,2324268
2994,14030418,532,1128,1,1189842,112000,1077842
2994,14030418,532,735,2,711451,138000,1284902
2995,14030418,532,1833,3,665860,54000,1943580
2995,14030418,532,865,4,143571,29000,545284
2995,14030418,532,248,1,1347785,47000,1300785
2995,14030418,532,1313,3,1013322,137000,2902966
2995,14030418,532,1119,2,1012814,104000,1921628
2995,14030418,532,610,1,424412,30000,394412
2995,14030418,532,1128,2,1189842,237000,2142684
2996,14030418,532,2497,1,1337913,5000,1332913
2996,14030418,532,865,2,143571,13000,274142
2996,14030418,532,1313,3,1013322,294000,2745966
2996,14030418,532,2243,2,134638,15000,254276
2996,14030418,532,248,1,1347785,78000,1269785
2996,14030418,532,1355,2,1197501,116000,2279002
2996,14030418,532,567,5,1401845,622000,6387225
2996,14030418,532,734,4,851389,45000,3360556
2996,14030418,532,1930,1,115539,2000,113539
2997,14030418,532,333,1,307884,5000,302884
2997,14030418,532,865,2,143571,17000,270142
2997,14030418,532,1833,1,665860,27000,638860
2997,14030418,532,1355,1,1197501,54000,1143501
2997,14030418,532,505,5,403362,117000,1899810
2998,14030418,532,865,4,143571,21000,553284
2998,14030418,532,1601,8,305918,222000,2225344
2998,14030418,532,455,5,1215134,399000,5676670
2999,14030418,532,865,5,143571,43000,674855
2999,14030418,532,597,6,812453,267000,4607718
2999,14030418,532,2137,1,1523508,114000,1409508
3000,14030418,532,2190,4,195918,31000,752672
3000,14030418,532,455,2,1215134,172000,2258268
3000,14030418,532,865,2,143571,5000,282142
3000,14030418,532,1930,5,115539,25000,552695
3000,14030418,532,505,1,403362,9000,394362
3000,14030418,532,1715,2,1717194,16000,3418388
3001,14030418,532,865,3,143571,38000,392713
3001,14030418,532,1510,3,135493,3000,403479
3001,14030418,532,1313,1,1013322,53000,960322
3001,14030418,532,1355,1,1197501,91000,1106501
3001,14030418,532,749,1,1451605,143000,1308605
3001,14030418,532,455,2,1215134,7000,2423268
3001,14030418,532,678,4,593703,68000,2306812
3001,14030418,532,248,1,1347785,131000,1216785
3001,14030418,532,610,2,424412,78000,770824
3002,14030418,532,865,2,143571,21000,266142
3002,14030418,532,610,1,424412,33000,391412
3003,14030418,532,865,2,143571,24000,263142
3003,14030418,532,1355,4,1197501,350000,4440004
3003,14030418,532,62,2,1529891,66000,2993782
3003,14030418,532,1930,1,115539,2000,113539
3003,14030418,532,455,3,1215134,180000,3465402
3003,14030418,532,734,1,851389,54000,797389
3004,14030418,532,865,1,143571,8000,135571
3004,14030418,532,1355,2,1197501,154000,2241002
3004,14030418,532,749,3,1451605,167000,4187815
3004,14030418,532,610,1,424412,33000,391412
3004,14030418,532,734,5,851389,57000,4199945
3005,14030418,34,1355,1,1197501,116000,1081501
3005,14030418,34,865,2,143571,1000,286142
3005,14030418,34,455,1,1215134,40000,1175134
3005,14030418,34,1290,1,1054599,60000,994599
3005,14030418,34,1017,2,791515,67000,1516030
3005,14030418,34,610,2,424412,67000,781824
3005,14030418,34,248,2,1347785,70000,2625570
3005,14030418,34,1930,4,115539,18000,444156
3006,14030418,532,865,2,143571,28000,259142
3006,14030418,532,734,3,851389,235000,2319167
3006,14030418,532,825,7,1135530,26000,7922710
3006,14030418,532,992,8,862240,255000,6642920
3006,14030418,532,455,2,1215134,213000,2217268
3006,14030418,532,106,1,1003398,66000,937398
3006,14030418,532,1065,1,343540,32000,311540
3006,14030418,532,749,2,1451605,118000,2785210
3007,14030418,532,629,2,1515429,173000,2857858
3007,14030418,532,610,7,424412,45000,2925884
3008,14030418,532,865,5,143571,46000,671855
3008,14030418,532,1930,3,115539,29000,317617
3008,14030418,532,455,1,1215134,30000,1185134
3008,14030418,532,62,5,1529891,375000,7274455
3008,14030418,532,2121,1,1301098,21000,1280098
3008,14030418,532,1231,1,1051814,7000,1044814
3009,14030418,533,865,2,143571,23000,264142
3009,14030418,533,1355,2,1197501,122000,2273002
3009,14030418,533,2137,2,1523508,303000,2744016
3010,14030418,51,865,1,143571,14000,129571
3010,14030418,51,455,1,1215134,27000,1188134
3010,14030418,51,1065,1,343540,19000,324540
3010,14030418,51,1039,2,81747,15000,148494
3010,14030418,51,610,1,424412,14000,410412
3011,14030418,8,1930,3,115539,55000,291617
3011,14030418,8,865,1,143571,17000,126571
3011,14030418,8,2273,2,1716001,415000,3017002
3011,14030418,8,248,1,1347785,174000,1173785
3011,14030418,8,455,1,1215134,157000,1058134
3012,14030418,532,865,1,143571,6000,137571
3012,14030418,532,1355,2,1197501,0,2395002
3012,14030418,532,455,1,1215134,52000,1163134
3012,14030418,532,610,2,424412,81000,767824
3012,14030418,532,505,2,403362,10000,796724
3012,14030418,532,1128,1,1189842,117000,1072842
3012,14030418,532,1039,5,81747,36000,372735
3012,14030418,532,1644,2,1064460,100000,2028920
3012,14030418,532,2190,1,195918,15000,180918
3012,14030418,532,248,2,1347785,211000,2484570
3013,14030418,178,1355,7,1197501,576000,7806507
3013,14030418,178,865,4,143571,55000,519284
3013,14030418,178,1039,1,81747,5000,76747
3013,14030418,178,2134,6,903527,90000,5331162
3013,14030418,178,1313,2,1013322,70000,1956644
3014,14030418,189,1355,1,1197501,116000,1081501
3014,14030418,189,1128,1,1189842,96000,1093842
3014,14030418,189,865,2,143571,10000,277142
3015,14030418,68,1128,1,1189842,88000,1101842
3016,14030418,248,865,3,143571,56000,374713
3016,14030418,248,610,3,424412,160000,1113236
3016,14030418,248,1355,3,1197501,581000,3011503
3016,14030418,248,1930,2,115539,28000,203078
3016,14030418,248,455,2,1215134,467000,1963268
3016,14030418,248,783,1,757900,113000,644900
3017,14030419,532,865,1,143571,3000,140571
3017,14030419,532,248,3,1347785,5000,4038355
3018,14030419,569,865,4,143571,64000,510284
3018,14030419,569,992,1,862240,87000,775240
3018,14030419,569,749,3,1451605,698000,3656815
3018,14030419,569,1128,3,1189842,551000,3018526
3019,14030419,447,865,3,143571,1000,429713
3019,14030419,447,1355,1,1197501,45000,1152501
3019,14030419,447,455,3,1215134,279000,3366402
3020,14030419,54,865,1,143571,21000,122571
3020,14030419,54,2183,5,1415745,1092000,5986725
3020,14030419,54,1355,1,1197501,233000,964501
3020,14030419,54,1899,2,231683,78000,385366
3020,14030419,54,2244,1,1104339,159000,945339
3020,14030419,54,505,2,403362,92000,714724
3021,14030419,402,865,2,143571,9000,278142
3021,14030419,402,1355,7,1197501,320000,8062507
3021,14030419,402,610,2,424412,60000,788824
3021,14030419,402,248,1,1347785,27000,1320785
3022,14030419,532,1355,3,1197501,47000,3545503
3022,14030419,532,1930,1,115539,2000,113539
3022,14030419,532,865,8,143571,34000,1114568
3023,14030419,532,865,2,143571,14000,273142
3023,14030419,532,734,1,851389,65000,786389
3023,14030419,532,1355,2,1197501,10000,2385002
3023,14030419,532,1861,3,1313426,238000,3702278
3023,14030419,532,1116,2,1521349,294000,2748698
3023,14030419,532,1644,2,1064460,8000,2120920
3023,14030419,532,455,2,1215134,28000,2402268
3024,14030419,445,1930,1,115539,21000,94539
3024,14030419,445,865,3,143571,70000,360713
3024,14030419,445,734,7,851389,1111000,4848723
3024,14030419,445,1355,1,1197501,143000,1054501
3024,14030419,445,1116,4,1521349,696000,5389396
3024,14030419,445,1313,1,1013322,111000,902322
3025,14030419,227,1265,1,1070719,36000,1034719
3025,14030419,227,1128,1,1189842,19000,1170842
3025,14030419,227,248,1,1347785,25000,1322785
3025,14030419,227,865,1,143571,8000,135571
3026,14030419,128,1128,1,1189842,173000,1016842
3026,14030419,128,865,2,143571,57000,230142
3026,14030419,128,1523,1,1712557,224000,1488557
3026,14030419,128,1116,2,1521349,447000,2595698
3027,14030419,306,865,2,143571,22000,265142
3028,14030419,532,455,1,1215134,88000,1127134
3028,14030419,532,865,6,143571,4000,857426
3028,14030419,532,1355,2,1197501,213000,2182002
3028,14030419,532,1566,3,754496,207000,2056488
3028,14030419,532,2497,4,1337913,42000,5309652
3028,14030419,532,2137,3,1523508,132000,4438524
3029,14030419,532,1313,3,1013322,173000,2866966
3029,14030419,532,865,3,143571,24000,406713
3029,14030419,532,2190,2,195918,31000,360836
3029,14030419,532,1355,3,1197501,358000,3234503
3029,14030419,532,610,1,424412,17000,407412
3029,14030419,532,2237,1,213629,15000,198629
3030,14030419,296,865,5,143571,61000,656855
3030,14030419,296,248,7,1347785,601000,8833495
3030,14030419,296,1930,1,115539,14000,101539
3030,14030419,296,455,1,1215134,76000,1139134
3030,14030419,296,1128,2,1189842,251000,2128684
3031,14030419,532,1930,1,115539,4000,111539
3031,14030419,532,2190,2,195918,12000,379836
3031,14030419,532,865,3,143571,16000,414713
3031,14030419,532,248,1,1347785,53000,1294785
3032,14030419,532,865,1,143571,0,143571
3032,14030419,532,734,3,851389,226000,2328167
3032,14030419,532,1930,1,115539,7000,108539
3032,14030419,532,1017,1,791515,0,791515
3033,14030419,532,865,1,143571,12000,131571
3033,14030419,532,2237,2,213629,25000,402258
3033,14030419,532,945,8,703560,33000,5595480
3033,14030419,532,1930,3,115539,22000,324617
3033,14030419,532,610,1,424412,5000,419412
3034,14030419,262,865,1,143571,24000,119571
3034,14030419,262,455,3,1215134,532000,3113402
3034,14030419,262,734,1,851389,124000,727389
3034,14030419,262,1355,2,1197501,294000,2101002
3034,14030419,262,1128,1,1189842,196000,993842
3035,14030419,532,734,1,851389,4000,847389
3035,14030419,532,1687,3,1335596,172000,3834788
3035,14030419,532,1886,1,245373,23000,222373
3036,14030419,532,248,3,1347785,199000,3844355
3036,14030419,532,865,1,143571,4000,139571
3036,14030419,532,2237,3,213629,62000,578887
3036,14030419,532,2438,2,135558,3000,268116
3037,14030419,532,455,3,1215134,350000,3295402
3037,14030419,532,1930,1,115539,3000,112539
3037,14030419,532,865,1,143571,7000,136571
3037,14030419,532,1228,1,1134374,1000,1133374
3038,14030419,532,865,3,143571,25000,405713
3038,14030419,532,1355,1,1197501,41000,1156501
3038,14030419,532,248,1,1347785,119000,1228785
3038,14030419,532,455,3,1215134,277000,3368402
3038,14030419,532,1116,1,1521349,61000,1460349
3039,14030419,582,865,2,143571,19000,268142
3039,14030419,582,1715,1,1717194,84000,1633194
3039,14030419,582,1355,2,1197501,75000,2320002
3039,14030419,582,455,2,1215134,2000,2428268
3039,14030419,582,1930,6,115539,28000,665234
3039,14030419,582,1128,3,1189842,299000,3270526
3039,14030419,582,2386,1,350827,14000,336827
3040,14030419,70,865,1,143571,26000,117571
3040,14030419,70,1833,1,665860,94000,571860
3040,14030419,70,1355,5,1197501,608000,5379505
3040,14030419,70,248,1,1347785,242000,1105785
3041,14030419,532,865,2,143571,0,287142
3041,14030419,532,1930,1,115539,2000,113539
3042,14030419,532,865,2,143571,19000,268142
3043,14030419,532,1065,1,343540,17000,326540
3043,14030419,532,865,1,143571,6000,137571
3043,14030419,532,1355,1,1197501,52000,1145501
3043,14030419,532,1809,1,721053,9000,712053
3043,14030419,532,2456,1,1635264,12000,1623264
3044,14030420,532,1355,2,1197501,63000,2332002
3044,14030420,532,1930,3,115539,33000,313617
3044,14030420,532,865,3,143571,15000,415713
3044,14030420,532,1039,1,81747,6000,75747
3045,14030420,482,1355,8,1197501,447000,9133008
3045,14030420,482,1017,1,791515,57000,734515
3045,14030420,482,865,1,143571,13000,130571
3045,14030420,482,2364,1,329450,21000,308450
3045,14030420,482,1128,2,1189842,136000,2243684
3045,14030420,482,610,1,424412,40000,384412
3046,14030420,262,1355,3,1197501,504000,3088503
3046,14030420,262,865,1,143571,19000,124571
3046,14030420,262,1930,4,115539,71000,391156
3046,14030420,262,211,1,1279953,169000,1110953
3046,14030420,262,2328,2,566228,143000,989456
3046,14030420,262,2244,2,1104339,322000,1886678
3046,14030420,262,2456,2,1635264,329000,2941528
3046,14030420,262,734,2,851389,178000,1524778
3046,14030420,262,2237,1,213629,26000,187629
3047,14030420,532,248,2,1347785,127000,2568570
3047,14030420,532,865,3,143571,23000,407713
3047,14030420,532,1930,1,115539,0,115539
3047,14030420,532,455,2,1215134,136000,2294268
3047,14030420,532,1017,1,791515,47000,744515
3047,14030420,532,581,2,1554116,75000,3033232
3048,14030420,532,865,3,143571,29000,401713
3048,14030420,532,1523,2,1712557,164000,3261114
3048,14030420,532,2192,3,1097977,43000,3250931
3049,14030420,532,865,4,143571,16000,558284
3049,14030420,532,1355,1,1197501,104000,1093501
3049,14030420,532,1930,5,115539,18000,559695
3049,14030420,532,455,3,1215134,297000,3348402
3049,14030420,532,1245,5,101488,45000,462440
3050,14030420,347,865,2,143571,45000,242142
3050,14030420,347,2364,1,329450,38000,291450
3050,14030420,347,412,2,1558019,385000,2731038
3050,14030420,347,455,5,1215134,704000,5371670
3051,14030420,140,865,4,143571,66000,508284
3051,14030420,140,1313,1,1013322,74000,939322
3051,14030420,140,1355,1,1197501,128000,1069501
3051,14030420,140,248,1,1347785,201000,1146785
3051,14030420,140,1930,1,115539,12000,103539
3051,14030420,140,1216,1,629716,81000,548716
3052,14030420,532,865,1,143571,3000,140571
3052,14030420,532,1930,1,115539,7000,108539
3052,14030420,532,455,2,1215134,127000,2303268
3052,14030420,532,1116,4,1521349,5000,6080396
3052,14030420,532,734,2,851389,56000,1646778
3053,14030420,70,865,1,143571,26000,117571
3053,14030420,70,1313,2,1013322,228000,1798644
3053,14030420,70,1644,1,1064460,203000,861460
3053,14030420,70,1355,2,1197501,344000,2051002
3054,14030420,463,865,2,143571,5000,282142
3054,14030420,463,248,6,1347785,100000,7986710
3054,14030420,463,1510,1,135493,11000,124493
3054,14030420,463,1355,3,1197501,353000,3239503
3054,14030420,463,1930,1,115539,1000,114539
3054,14030420,463,1017,3,791515,102000,2272545
3055,14030420,532,865,3,143571,39000,391713
3055,14030420,532,1355,2,1197501,111000,2284002
3055,14030420,532,1128,1,1189842,111000,1078842
3055,14030420,532,734,2,851389,123000,1579778
3055,14030420,532,1313,2,1013322,6000,2020644
3056,14030420,582,865,5,143571,52000,665855
3056,14030420,582,1128,1,1189842,95000,1094842
3056,14030420,582,1065,1,343540,19000,324540
3056,14030420,582,734,1,851389,32000,819389
3057,14030420,532,865,2,143571,4000,283142
3058,14030420,532,865,1,143571,9000,134571
3058,14030420,532,1116,1,1521349,125000,1396349
3058,14030420,532,1313,2,1013322,160000,1866644
3058,14030420,532,734,1,851389,4000,847389
3058,14030420,532,1355,4,1197501,129000,4661004
3059,14030420,89,865,4,143571,27000,547284
3059,14030420,89,1930,3,115539,17000,329617
3059,14030420,89,455,2,1215134,102000,2328268
3059,14030420,89,1355,1,1197501,110000,1087501
3059,14030420,89,1116,3,1521349,196000,4368047
3060,14030420,532,734,3,851389,62000,2492167
3060,14030420,532,865,2,143571,23000,264142
3060,14030420,532,106,2,1003398,71000,1935796
3061,14030420,532,865,3,143571,17000,413713
3061,14030420,532,1930,6,115539,18000,675234
3061,14030420,532,505,2,403362,5000,801724
3061,14030420,532,1355,2,1197501,64000,2331002
3061,14030420,532,1039,2,81747,10000,153494
3061,14030420,532,248,1,1347785,70000,1277785
3061,14030420,532,1886,1,245373,14000,231373
3062,14030420,532,865,2,143571,21000,266142
3062,14030420,532,1882,3,335557,71000,935671
3062,14030420,532,1313,3,1013322,181000,2858966
3062,14030420,532,455,1,1215134,72000,1143134
3062,14030420,532,610,3,424412,54000,1219236
3062,14030420,532,1017,2,791515,98000,1485030
3063,14030420,532,865,1,143571,12000,131571
3063,14030420,532,424,2,815412,130000,1500824
3063,14030420,532,248,1,1347785,110000,1237785
3063,14030420,532,610,3,424412,55000,1218236
3064,14030420,155,865,1,143571,3000,140571
3064,14030420,155,1116,2,1521349,271000,2771698
3064,14030420,155,1355,1,1197501,12000,1185501
3065,14030420,532,865,2,143571,26000,261142
3065,14030420,532,1355,2,1197501,155000,2240002
