DateKey,Date,ShamsiDate,ShamsiYear,ShamsiMonth,ShamsiMonthName,ShamsiDay,IsHoliday,Season
14031216,3/6/2025,1403/12/16,1403,12,اسفند,16,FALSE,زمستان
14031217,3/7/2025,1403/12/17,1403,12,اسفند,17,TRUE,زمستان
14031218,3/8/2025,1403/12/18,1403,12,اسفند,18,FALSE,زمستان
14031219,3/9/2025,1403/12/19,1403,12,اسفند,19,FALSE,زمستان
14031220,3/10/2025,1403/12/20,1403,12,اسفند,20,FALSE,زمستان
14031221,3/11/2025,1403/12/21,1403,12,اسفند,21,FALSE,زمستان
14031222,3/12/2025,1403/12/22,1403,12,اسفند,22,FALSE,زمستان
14031223,3/13/2025,1403/12/23,1403,12,اسفند,23,FALSE,زمستان
14031224,3/14/2025,1403/12/24,1403,12,اسفند,24,TRUE,زمستان
14031225,3/15/2025,1403/12/25,1403,12,اسفند,25,FALSE,زمستان
14031226,3/16/2025,1403/12/26,1403,12,اسفند,26,FALSE,زمستان
14031227,3/17/2025,1403/12/27,1403,12,اسفند,27,FALSE,زمستان
14031228,3/18/2025,1403/12/28,1403,12,اسفند,28,FALSE,زمستان
14031229,3/19/2025,1403/12/29,1403,12,اسفند,29,TRUE,زمستان
14031230,3/20/2025,1403/12/30,1403,12,اسفند,30,TRUE,زمستان
14040101,3/21/2025,1404/01/01,1404,1,فروردین,1,TRUE,بهار
14040102,3/22/2025,1404/01/02,1404,1,فروردین,2,TRUE,بهار
14040103,3/23/2025,1404/01/03,1404,1,فروردین,3,TRUE,بهار
14040104,3/24/2025,1404/01/04,1404,1,فروردین,4,TRUE,بهار
14040105,3/25/2025,1404/01/05,1404,1,فروردین,5,FALSE,بهار
14040106,3/26/2025,1404/01/06,1404,1,فروردین,6,FALSE,بهار
14040107,3/27/2025,1404/01/07,1404,1,فروردین,7,FALSE,بهار
14040108,3/28/2025,1404/01/08,1404,1,فروردین,8,TRUE,بهار
14040109,3/29/2025,1404/01/09,1404,1,فروردین,9,FALSE,بهار
14040110,3/30/2025,1404/01/10,1404,1,فروردین,10,FALSE,بهار
14040111,3/31/2025,1404/01/11,1404,1,فروردین,11,TRUE,بهار
14040112,4/1/2025,1404/01/12,1404,1,فروردین,12,TRUE,بهار
14040113,4/2/2025,1404/01/13,1404,1,فروردین,13,TRUE,بهار
14040114,4/3/2025,1404/01/14,1404,1,فروردین,14,FALSE,بهار
14040115,4/4/2025,1404/01/15,1404,1,فروردین,15,TRUE,بهار
14040116,4/5/2025,1404/01/16,1404,1,فروردین,16,FALSE,بهار
14040117,4/6/2025,1404/01/17,1404,1,فروردین,17,FALSE,بهار
14040118,4/7/2025,1404/01/18,1404,1,فروردین,18,FALSE,بهار
14040119,4/8/2025,1404/01/19,1404,1,فروردین,19,FALSE,بهار
14040120,4/9/2025,1404/01/20,1404,1,فروردین,20,FALSE,بهار
14040121,4/10/2025,1404/01/21,1404,1,فروردین,21,FALSE,بهار
14040122,4/11/2025,1404/01/22,1404,1,فروردین,22,TRUE,بهار
14040123,4/12/2025,1404/01/23,1404,1,فروردین,23,FALSE,بهار
14040124,4/13/2025,1404/01/24,1404,1,فروردین,24,FALSE,بهار
14040125,4/14/2025,1404/01/25,1404,1,فروردین,25,FALSE,بهار
14040126,4/15/2025,1404/01/26,1404,1,فروردین,26,FALSE,بهار
14040127,4/16/2025,1404/01/27,1404,1,فروردین,27,FALSE,بهار
14040128,4/17/2025,1404/01/28,1404,1,فروردین,28,FALSE,بهار
14040129,4/18/2025,1404/01/29,1404,1,فروردین,29,TRUE,بهار
14040130,4/19/2025,1404/01/30,1404,1,فروردین,30,FALSE,بهار
14040131,4/20/2025,1404/01/31,1404,1,فروردین,31,FALSE,بهار
14040201,4/21/2025,1404/02/01,1404,2,اردیبهشت,1,FALSE,بهار
14040202,4/22/2025,1404/02/02,1404,2,اردیبهشت,2,FALSE,بهار
14040203,4/23/2025,1404/02/03,1404,2,اردیبهشت,3,FALSE,بهار
14040204,4/24/2025,1404/02/04,1404,2,اردیبهشت,4,TRUE,بهار
14040205,4/25/2025,1404/02/05,1404,2,اردیبهشت,5,TRUE,بهار
14040206,4/26/2025,1404/02/06,1404,2,اردیبهشت,6,FALSE,بهار
14040207,4/27/2025,1404/02/07,1404,2,اردیبهشت,7,FALSE,بهار
14040208,4/28/2025,1404/02/08,1404,2,اردیبهشت,8,FALSE,بهار
14040209,4/29/2025,1404/02/09,1404,2,اردیبهشت,9,FALSE,بهار
14040210,4/30/2025,1404/02/10,1404,2,اردیبهشت,10,FALSE,بهار
14040211,5/1/2025,1404/02/11,1404,2,اردیبهشت,11,FALSE,بهار
14040212,5/2/2025,1404/02/12,1404,2,اردیبهشت,12,TRUE,بهار
14040213,5/3/2025,1404/02/13,1404,2,اردیبهشت,13,FALSE,بهار
14040214,5/4/2025,1404/02/14,1404,2,اردیبهشت,14,FALSE,بهار
14040215,5/5/2025,1404/02/15,1404,2,اردیبهشت,15,FALSE,بهار
14040216,5/6/2025,1404/02/16,1404,2,اردیبهشت,16,FALSE,بهار
14040217,5/7/2025,1404/02/17,1404,2,اردیبهشت,17,FALSE,بهار
14040218,5/8/2025,1404/02/18,1404,2,اردیبهشت,18,FALSE,بهار
14040219,5/9/2025,1404/02/19,1404,2,اردیبهشت,19,TRUE,بهار
14040220,5/10/2025,1404/02/20,1404,2,اردیبهشت,20,FALSE,بهار
14040221,5/11/2025,1404/02/21,1404,2,اردیبهشت,21,FALSE,بهار
14040222,5/12/2025,1404/02/22,1404,2,اردیبهشت,22,FALSE,بهار
14040223,5/13/2025,1404/02/23,1404,2,اردیبهشت,23,FALSE,بهار
14040224,5/14/2025,1404/02/24,1404,2,اردیبهشت,24,FALSE,بهار
14040225,5/15/2025,1404/02/25,1404,2,اردیبهشت,25,FALSE,بهار
14040226,5/16/2025,1404/02/26,1404,2,اردیبهشت,26,TRUE,بهار
14040227,5/17/2025,1404/02/27,1404,2,اردیبهشت,27,FALSE,بهار
14040228,5/18/2025,1404/02/28,1404,2,اردیبهشت,28,FALSE,بهار
14040229,5/19/2025,1404/02/29,1404,2,اردیبهشت,29,FALSE,بهار
14040230,5/20/2025,1404/02/30,1404,2,اردیبهشت,30,FALSE,بهار
14040231,5/21/2025,1404/02/31,1404,2,اردیبهشت,31,FALSE,بهار
14040301,5/22/2025,1404/03/01,1404,3,خرداد,1,FALSE,بهار
14040302,5/23/2025,1404/03/02,1404,3,خرداد,2,TRUE,بهار
14040303,5/24/2025,1404/03/03,1404,3,خرداد,3,FALSE,بهار
14040304,5/25/2025,1404/03/04,1404,3,خرداد,4,FALSE,بهار
14040305,5/26/2025,1404/03/05,1404,3,خرداد,5,FALSE,بهار
14040306,5/27/2025,1404/03/06,1404,3,خرداد,6,FALSE,بهار
14040307,5/28/2025,1404/03/07,1404,3,خرداد,7,FALSE,بهار
14040308,5/29/2025,1404/03/08,1404,3,خرداد,8,FALSE,بهار
14040309,5/30/2025,1404/03/09,1404,3,خرداد,9,TRUE,بهار
14040310,5/31/2025,1404/03/10,1404,3,خرداد,10,FALSE,بهار
14040311,6/1/2025,1404/03/11,1404,3,خرداد,11,FALSE,بهار
14040312,6/2/2025,1404/03/12,1404,3,خرداد,12,FALSE,بهار
14040313,6/3/2025,1404/03/13,1404,3,خرداد,13,FALSE,بهار
14040314,6/4/2025,1404/03/14,1404,3,خرداد,14,TRUE,بهار
14040315,6/5/2025,1404/03/15,1404,3,خرداد,15,TRUE,بهار
14040316,6/6/2025,1404/03/16,1404,3,خرداد,16,TRUE,بهار
14040317,6/7/2025,1404/03/17,1404,3,خرداد,17,FALSE,بهار
14040318,6/8/2025,1404/03/18,1404,3,خرداد,18,FALSE,بهار
14040319,6/9/2025,1404/03/19,1404,3,خرداد,19,FALSE,بهار
14040320,6/10/2025,1404/03/20,1404,3,خرداد,20,FALSE,بهار
14040321,6/11/2025,1404/03/21,1404,3,خرداد,21,FALSE,بهار
14040322,6/12/2025,1404/03/22,1404,3,خرداد,22,FALSE,بهار
14040323,6/13/2025,1404/03/23,1404,3,خرداد,23,TRUE,بهار
14040324,6/14/2025,1404/03/24,1404,3,خرداد,24,TRUE,بهار
14040325,6/15/2025,1404/03/25,1404,3,خرداد,25,FALSE,بهار
14040326,6/16/2025,1404/03/26,1404,3,خرداد,26,FALSE,بهار
14040327,6/17/2025,1404/03/27,1404,3,خرداد,27,FALSE,بهار
14040328,6/18/2025,1404/03/28,1404,3,خرداد,28,FALSE,بهار
14040329,6/19/2025,1404/03/29,1404,3,خرداد,29,FALSE,بهار
14040330,6/20/2025,1404/03/30,1404,3,خرداد,30,TRUE,بهار
14040331,6/21/2025,1404/03/31,1404,3,خرداد,31,FALSE,بهار
14040401,6/22/2025,1404/04/01,1404,4,تیر,1,FALSE,تابستان
14040402,6/23/2025,1404/04/02,1404,4,تیر,2,FALSE,تابستان
14040403,6/24/2025,1404/04/03,1404,4,تیر,3,FALSE,تابستان
14040404,6/25/2025,1404/04/04,1404,4,تیر,4,FALSE,تابستان
14040405,6/26/2025,1404/04/05,1404,4,تیر,5,FALSE,تابستان
14040406,6/27/2025,1404/04/06,1404,4,تیر,6,TRUE,تابستان
14040407,6/28/2025,1404/04/07,1404,4,تیر,7,FALSE,تابستان
14040408,6/29/2025,1404/04/08,1404,4,تیر,8,FALSE,تابستان
14040409,6/30/2025,1404/04/09,1404,4,تیر,9,FALSE,تابستان
14040410,7/1/2025,1404/04/10,1404,4,تیر,10,FALSE,تابستان
14040411,7/2/2025,1404/04/11,1404,4,تیر,11,FALSE,تابستان
14040412,7/3/2025,1404/04/12,1404,4,تیر,12,FALSE,تابستان
14040413,7/4/2025,1404/04/13,1404,4,تیر,13,TRUE,تابستان
14040414,7/5/2025,1404/04/14,1404,4,تیر,14,TRUE,تابستان
14040415,7/6/2025,1404/04/15,1404,4,تیر,15,TRUE,تابستان
14040416,7/7/2025,1404/04/16,1404,4,تیر,16,FALSE,تابستان
14040417,7/8/2025,1404/04/17,1404,4,تیر,17,FALSE,تابستان
14040418,7/9/2025,1404/04/18,1404,4,تیر,18,FALSE,تابستان
14040419,7/10/2025,1404/04/19,1404,4,تیر,19,FALSE,تابستان
14040420,7/11/2025,1404/04/20,1404,4,تیر,20,TRUE,تابستان
14040421,7/12/2025,1404/04/21,1404,4,تیر,21,FALSE,تابستان
14040422,7/13/2025,1404/04/22,1404,4,تیر,22,FALSE,تابستان
14040423,7/14/2025,1404/04/23,1404,4,تیر,23,FALSE,تابستان
14040424,7/15/2025,1404/04/24,1404,4,تیر,24,FALSE,تابستان
14040425,7/16/2025,1404/04/25,1404,4,تیر,25,FALSE,تابستان
14040426,7/17/2025,1404/04/26,1404,4,تیر,26,FALSE,تابستان
14040427,7/18/2025,1404/04/27,1404,4,تیر,27,TRUE,تابستان
14040428,7/19/2025,1404/04/28,1404,4,تیر,28,FALSE,تابستان
14040429,7/20/2025,1404/04/29,1404,4,تیر,29,FALSE,تابستان
14040430,7/21/2025,1404/04/30,1404,4,تیر,30,FALSE,تابستان
14040431,7/22/2025,1404/04/31,1404,4,تیر,31,FALSE,تابستان
14040501,7/23/2025,1404/05/01,1404,5,مرداد,1,FALSE,تابستان
14040502,7/24/2025,1404/05/02,1404,5,مرداد,2,FALSE,تابستان
14040503,7/25/2025,1404/05/03,1404,5,مرداد,3,TRUE,تابستان
14040504,7/26/2025,1404/05/04,1404,5,مرداد,4,FALSE,تابستان
14040505,7/27/2025,1404/05/05,1404,5,مرداد,5,FALSE,تابستان
14040506,7/28/2025,1404/05/06,1404,5,مرداد,6,FALSE,تابستان
14040507,7/29/2025,1404/05/07,1404,5,مرداد,7,FALSE,تابستان
14040508,7/30/2025,1404/05/08,1404,5,مرداد,8,FALSE,تابستان
14040509,7/31/2025,1404/05/09,1404,5,مرداد,9,FALSE,تابستان
14040510,8/1/2025,1404/05/10,1404,5,مرداد,10,TRUE,تابستان
14040511,8/2/2025,1404/05/11,1404,5,مرداد,11,FALSE,تابستان
14040512,8/3/2025,1404/05/12,1404,5,مرداد,12,FALSE,تابستان
14040513,8/4/2025,1404/05/13,1404,5,مرداد,13,FALSE,تابستان
14040514,8/5/2025,1404/05/14,1404,5,مرداد,14,FALSE,تابستان
14040515,8/6/2025,1404/05/15,1404,5,مرداد,15,FALSE,تابستان
14040516,8/7/2025,1404/05/16,1404,5,مرداد,16,FALSE,تابستان
14040517,8/8/2025,1404/05/17,1404,5,مرداد,17,TRUE,تابستان
14040518,8/9/2025,1404/05/18,1404,5,مرداد,18,FALSE,تابستان
14040519,8/10/2025,1404/05/19,1404,5,مرداد,19,FALSE,تابستان
14040520,8/11/2025,1404/05/20,1404,5,مرداد,20,FALSE,تابستان
14040521,8/12/2025,1404/05/21,1404,5,مرداد,21,FALSE,تابستان
14040522,8/13/2025,1404/05/22,1404,5,مرداد,22,FALSE,تابستان
14040523,8/14/2025,1404/05/23,1404,5,مرداد,23,TRUE,تابستان
14040524,8/15/2025,1404/05/24,1404,5,مرداد,24,TRUE,تابستان
14040525,8/16/2025,1404/05/25,1404,5,مرداد,25,FALSE,تابستان
14040526,8/17/2025,1404/05/26,1404,5,مرداد,26,FALSE,تابستان
14040527,8/18/2025,1404/05/27,1404,5,مرداد,27,FALSE,تابستان
14040528,8/19/2025,1404/05/28,1404,5,مرداد,28,FALSE,تابستان
14040529,8/20/2025,1404/05/29,1404,5,مرداد,29,FALSE,تابستان
14040530,8/21/2025,1404/05/30,1404,5,مرداد,30,FALSE,تابستان
14040531,8/22/2025,1404/05/31,1404,5,مرداد,31,TRUE,تابستان
14040601,8/23/2025,1404/06/01,1404,6,شهریور,1,FALSE,تابستان
14040602,8/24/2025,1404/06/02,1404,6,شهریور,2,TRUE,تابستان
14040603,8/25/2025,1404/06/03,1404,6,شهریور,3,FALSE,تابستان
14040604,8/26/2025,1404/06/04,1404,6,شهریور,4,FALSE,تابستان
14040605,8/27/2025,1404/06/05,1404,6,شهریور,5,FALSE,تابستان
14040606,8/28/2025,1404/06/06,1404,6,شهریور,6,FALSE,تابستان
14040607,8/29/2025,1404/06/07,1404,6,شهریور,7,TRUE,تابستان
14040608,8/30/2025,1404/06/08,1404,6,شهریور,8,FALSE,تابستان
14040609,8/31/2025,1404/06/09,1404,6,شهریور,9,FALSE,تابستان
14040610,9/1/2025,1404/06/10,1404,6,شهریور,10,TRUE,تابستان
14040611,9/2/2025,1404/06/11,1404,6,شهریور,11,FALSE,تابستان
14040612,9/3/2025,1404/06/12,1404,6,شهریور,12,FALSE,تابستان
14040613,9/4/2025,1404/06/13,1404,6,شهریور,13,FALSE,تابستان
14040614,9/5/2025,1404/06/14,1404,6,شهریور,14,TRUE,تابستان
14040615,9/6/2025,1404/06/15,1404,6,شهریور,15,FALSE,تابستان
14040616,9/7/2025,1404/06/16,1404,6,شهریور,16,FALSE,تابستان
14040617,9/8/2025,1404/06/17,1404,6,شهریور,17,FALSE,تابستان
14040618,9/9/2025,1404/06/18,1404,6,شهریور,18,FALSE,تابستان
14040619,9/10/2025,1404/06/19,1404,6,شهریور,19,TRUE,تابستان
14040620,9/11/2025,1404/06/20,1404,6,شهریور,20,FALSE,تابستان
14040621,9/12/2025,1404/06/21,1404,6,شهریور,21,TRUE,تابستان
14040622,9/13/2025,1404/06/22,1404,6,شهریور,22,FALSE,تابستان
14040623,9/14/2025,1404/06/23,1404,6,شهریور,23,FALSE,تابستان
14040624,9/15/2025,1404/06/24,1404,6,شهریور,24,FALSE,تابستان
14040625,9/16/2025,1404/06/25,1404,6,شهریور,25,FALSE,تابستان
14040626,9/17/2025,1404/06/26,1404,6,شهریور,26,FALSE,تابستان
14040627,9/18/2025,1404/06/27,1404,6,شهریور,27,FALSE,تابستان
14040628,9/19/2025,1404/06/28,1404,6,شهریور,28,TRUE,تابستان
14040629,9/20/2025,1404/06/29,1404,6,شهریور,29,FALSE,تابستان
14040630,9/21/2025,1404/06/30,1404,6,شهریور,30,FALSE,تابستان
14040631,9/22/2025,1404/06/31,1404,6,شهریور,31,FALSE,تابستان
14040701,9/23/2025,1404/07/01,1404,7,مهر,1,FALSE,پاییز
14040702,9/24/2025,1404/07/02,1404,7,مهر,2,FALSE,پاییز
14040703,9/25/2025,1404/07/03,1404,7,مهر,3,FALSE,پاییز
14040704,9/26/2025,1404/07/04,1404,7,مهر,4,TRUE,پاییز
14040705,9/27/2025,1404/07/05,1404,7,مهر,5,FALSE,پاییز
14040706,9/28/2025,1404/07/06,1404,7,مهر,6,FALSE,پاییز
14040707,9/29/2025,1404/07/07,1404,7,مهر,7,FALSE,پاییز
14040708,9/30/2025,1404/07/08,1404,7,مهر,8,FALSE,پاییز
14040709,10/1/2025,1404/07/09,1404,7,مهر,9,FALSE,پاییز
14040710,10/2/2025,1404/07/10,1404,7,مهر,10,FALSE,پاییز
14040711,10/3/2025,1404/07/11,1404,7,مهر,11,TRUE,پاییز
14040712,10/4/2025,1404/07/12,1404,7,مهر,12,FALSE,پاییز
14040713,10/5/2025,1404/07/13,1404,7,مهر,13,FALSE,پاییز
14040714,10/6/2025,1404/07/14,1404,7,مهر,14,FALSE,پاییز
14040715,10/7/2025,1404/07/15,1404,7,مهر,15,FALSE,پاییز
14040716,10/8/2025,1404/07/16,1404,7,مهر,16,FALSE,پاییز
14040717,10/9/2025,1404/07/17,1404,7,مهر,17,FALSE,پاییز
14040718,10/10/2025,1404/07/18,1404,7,مهر,18,TRUE,پاییز
14040719,10/11/2025,1404/07/19,1404,7,مهر,19,FALSE,پاییز
14040720,10/12/2025,1404/07/20,1404,7,مهر,20,FALSE,پاییز
14040721,10/13/2025,1404/07/21,1404,7,مهر,21,FALSE,پاییز
14040722,10/14/2025,1404/07/22,1404,7,مهر,22,FALSE,پاییز
14040723,10/15/2025,1404/07/23,1404,7,مهر,23,FALSE,پاییز
14040724,10/16/2025,1404/07/24,1404,7,مهر,24,FALSE,پاییز
14040725,10/17/2025,1404/07/25,1404,7,مهر,25,TRUE,پاییز
14040726,10/18/2025,1404/07/26,1404,7,مهر,26,FALSE,پاییز
14040727,10/19/2025,1404/07/27,1404,7,مهر,27,FALSE,پاییز
14040728,10/20/2025,1404/07/28,1404,7,مهر,28,FALSE,پاییز
14040729,10/21/2025,1404/07/29,1404,7,مهر,29,FALSE,پاییز
14040730,10/22/2025,1404/07/30,1404,7,مهر,30,FALSE,پاییز
14040801,10/23/2025,1404/08/01,1404,8,آبان,1,FALSE,پاییز
14040802,10/24/2025,1404/08/02,1404,8,آبان,2,TRUE,پاییز
14040803,10/25/2025,1404/08/03,1404,8,آبان,3,FALSE,پاییز
14040804,10/26/2025,1404/08/04,1404,8,آبان,4,FALSE,پاییز
14040805,10/27/2025,1404/08/05,1404,8,آبان,5,FALSE,پاییز
14040806,10/28/2025,1404/08/06,1404,8,آبان,6,FALSE,پاییز
14040807,10/29/2025,1404/08/07,1404,8,آبان,7,FALSE,پاییز
14040808,10/30/2025,1404/08/08,1404,8,آبان,8,FALSE,پاییز
14040809,10/31/2025,1404/08/09,1404,8,آبان,9,TRUE,پاییز
14040810,11/1/2025,1404/08/10,1404,8,آبان,10,FALSE,پاییز
14040811,11/2/2025,1404/08/11,1404,8,آبان,11,FALSE,پاییز
14040812,11/3/2025,1404/08/12,1404,8,آبان,12,FALSE,پاییز
14040813,11/4/2025,1404/08/13,1404,8,آبان,13,FALSE,پاییز
14040814,11/5/2025,1404/08/14,1404,8,آبان,14,FALSE,پاییز
14040815,11/6/2025,1404/08/15,1404,8,آبان,15,FALSE,پاییز
14040816,11/7/2025,1404/08/16,1404,8,آبان,16,TRUE,پاییز
14040817,11/8/2025,1404/08/17,1404,8,آبان,17,FALSE,پاییز
14040818,11/9/2025,1404/08/18,1404,8,آبان,18,FALSE,پاییز
14040819,11/10/2025,1404/08/19,1404,8,آبان,19,FALSE,پاییز
14040820,11/11/2025,1404/08/20,1404,8,آبان,20,FALSE,پاییز
14040821,11/12/2025,1404/08/21,1404,8,آبان,21,FALSE,پاییز
14040822,11/13/2025,1404/08/22,1404,8,آبان,22,FALSE,پاییز
14040823,11/14/2025,1404/08/23,1404,8,آبان,23,TRUE,پاییز
14040824,11/15/2025,1404/08/24,1404,8,آبان,24,FALSE,پاییز
14040825,11/16/2025,1404/08/25,1404,8,آبان,25,FALSE,پاییز
14040826,11/17/2025,1404/08/26,1404,8,آبان,26,FALSE,پاییز
14040827,11/18/2025,1404/08/27,1404,8,آبان,27,FALSE,پاییز
14040828,11/19/2025,1404/08/28,1404,8,آبان,28,FALSE,پاییز
14040829,11/20/2025,1404/08/29,1404,8,آبان,29,FALSE,پاییز
14040830,11/21/2025,1404/08/30,1404,8,آبان,30,TRUE,پاییز
14040901,11/22/2025,1404/09/01,1404,9,آذر,1,FALSE,پاییز
14040902,11/23/2025,1404/09/02,1404,9,آذر,2,FALSE,پاییز
14040903,11/24/2025,1404/09/03,1404,9,آذر,3,TRUE,پاییز
14040904,11/25/2025,1404/09/04,1404,9,آذر,4,FALSE,پاییز
14040905,11/26/2025,1404/09/05,1404,9,آذر,5,FALSE,پاییز
14040906,11/27/2025,1404/09/06,1404,9,آذر,6,FALSE,پاییز
14040907,11/28/2025,1404/09/07,1404,9,آذر,7,TRUE,پاییز
14040908,11/29/2025,1404/09/08,1404,9,آذر,8,FALSE,پاییز
14040909,11/30/2025,1404/09/09,1404,9,آذر,9,FALSE,پاییز
14040910,12/1/2025,1404/09/10,1404,9,آذر,10,FALSE,پاییز
14040911,12/2/2025,1404/09/11,1404,9,آذر,11,FALSE,پاییز
14040912,12/3/2025,1404/09/12,1404,9,آذر,12,FALSE,پاییز
14040913,12/4/2025,1404/09/13,1404,9,آذر,13,FALSE,پاییز
14040914,12/5/2025,1404/09/14,1404,9,آذر,14,TRUE,پاییز
14040915,12/6/2025,1404/09/15,1404,9,آذر,15,FALSE,پاییز
14040916,12/7/2025,1404/09/16,1404,9,آذر,16,FALSE,پاییز
14040917,12/8/2025,1404/09/17,1404,9,آذر,17,FALSE,پاییز
14040918,12/9/2025,1404/09/18,1404,9,آذر,18,FALSE,پاییز
14040919,12/10/2025,1404/09/19,1404,9,آذر,19,FALSE,پاییز
14040920,12/11/2025,1404/09/20,1404,9,آذر,20,FALSE,پاییز
14040921,12/12/2025,1404/09/21,1404,9,آذر,21,TRUE,پاییز
14040922,12/13/2025,1404/09/22,1404,9,آذر,22,FALSE,پاییز
14040923,12/14/2025,1404/09/23,1404,9,آذر,23,FALSE,پاییز
14040924,12/15/2025,1404/09/24,1404,9,آذر,24,FALSE,پاییز
14040925,12/16/2025,1404/09/25,1404,9,آذر,25,FALSE,پاییز
14040926,12/17/2025,1404/09/26,1404,9,آذر,26,FALSE,پاییز
14040927,12/18/2025,1404/09/27,1404,9,آذر,27,FALSE,پاییز
14040928,12/19/2025,1404/09/28,1404,9,آذر,28,TRUE,پاییز
14040929,12/20/2025,1404/09/29,1404,9,آذر,29,FALSE,پاییز
14040930,12/21/2025,1404/09/30,1404,9,آذر,30,FALSE,پاییز
14041001,12/22/2025,1404/10/01,1404,10,دی,1,FALSE,زمستان
14041002,12/23/2025,1404/10/02,1404,10,دی,2,FALSE,زمستان
14041003,12/24/2025,1404/10/03,1404,10,دی,3,FALSE,زمستان
14041004,12/25/2025,1404/10/04,1404,10,دی,4,FALSE,زمستان
14041005,12/26/2025,1404/10/05,1404,10,دی,5,TRUE,زمستان
14041006,12/27/2025,1404/10/06,1404,10,دی,6,FALSE,زمستان
14041007,12/28/2025,1404/10/07,1404,10,دی,7,FALSE,زمستان
14041008,12/29/2025,1404/10/08,1404,10,دی,8,FALSE,زمستان
14041009,12/30/2025,1404/10/09,1404,10,دی,9,FALSE,زمستان
14041010,12/31/2025,1404/10/10,1404,10,دی,10,FALSE,زمستان
14041011,1/1/2026,1404/10/11,1404,10,دی,11,FALSE,زمستان
14041012,1/2/2026,1404/10/12,1404,10,دی,12,TRUE,زمستان
14041013,1/3/2026,1404/10/13,1404,10,دی,13,TRUE,زمستان
14041014,1/4/2026,1404/10/14,1404,10,دی,14,FALSE,زمستان
14041015,1/5/2026,1404/10/15,1404,10,دی,15,FALSE,زمستان
14041016,1/6/2026,1404/10/16,1404,10,دی,16,FALSE,زمستان
14041017,1/7/2026,1404/10/17,1404,10,دی,17,FALSE,زمستان
14041018,1/8/2026,1404/10/18,1404,10,دی,18,FALSE,زمستان
14041019,1/9/2026,1404/10/19,1404,10,دی,19,TRUE,زمستان
14041020,1/10/2026,1404/10/20,1404,10,دی,20,FALSE,زمستان
14041021,1/11/2026,1404/10/21,1404,10,دی,21,FALSE,زمستان
14041022,1/12/2026,1404/10/22,1404,10,دی,22,FALSE,زمستان
14041023,1/13/2026,1404/10/23,1404,10,دی,23,FALSE,زمستان
14041024,1/14/2026,1404/10/24,1404,10,دی,24,FALSE,زمستان
14041025,1/15/2026,1404/10/25,1404,10,دی,25,FALSE,زمستان
14041026,1/16/2026,1404/10/26,1404,10,دی,26,TRUE,زمستان
14041027,1/17/2026,1404/10/27,1404,10,دی,27,TRUE,زمستان
14041028,1/18/2026,1404/10/28,1404,10,دی,28,FALSE,زمستان
14041029,1/19/2026,1404/10/29,1404,10,دی,29,FALSE,زمستان
14041030,1/20/2026,1404/10/30,1404,10,دی,30,FALSE,زمستان
14041101,1/21/2026,1404/11/01,1404,11,بهمن,1,FALSE,زمستان
14041102,1/22/2026,1404/11/02,1404,11,بهمن,2,FALSE,زمستان
14041103,1/23/2026,1404/11/03,1404,11,بهمن,3,TRUE,زمستان
14041104,1/24/2026,1404/11/04,1404,11,بهمن,4,FALSE,زمستان
14041105,1/25/2026,1404/11/05,1404,11,بهمن,5,FALSE,زمستان
14041106,1/26/2026,1404/11/06,1404,11,بهمن,6,FALSE,زمستان
14041107,1/27/2026,1404/11/07,1404,11,بهمن,7,FALSE,زمستان
14041108,1/28/2026,1404/11/08,1404,11,بهمن,8,FALSE,زمستان
14041109,1/29/2026,1404/11/09,1404,11,بهمن,9,FALSE,زمستان
14041110,1/30/2026,1404/11/10,1404,11,بهمن,10,TRUE,زمستان
14041111,1/31/2026,1404/11/11,1404,11,بهمن,11,FALSE,زمستان
14041112,2/1/2026,1404/11/12,1404,11,بهمن,12,FALSE,زمستان
14041113,2/2/2026,1404/11/13,1404,11,بهمن,13,FALSE,زمستان
14041114,2/3/2026,1404/11/14,1404,11,بهمن,14,FALSE,زمستان
14041115,2/4/2026,1404/11/15,1404,11,بهمن,15,TRUE,زمستان
14041116,2/5/2026,1404/11/16,1404,11,بهمن,16,FALSE,زمستان
14041117,2/6/2026,1404/11/17,1404,11,بهمن,17,TRUE,زمستان
14041118,2/7/2026,1404/11/18,1404,11,بهمن,18,FALSE,زمستان
14041119,2/8/2026,1404/11/19,1404,11,بهمن,19,FALSE,زمستان
14041120,2/9/2026,1404/11/20,1404,11,بهمن,20,FALSE,زمستان
14041121,2/10/2026,1404/11/21,1404,11,بهمن,21,FALSE,زمستان
14041122,2/11/2026,1404/11/22,1404,11,بهمن,22,TRUE,زمستان
14041123,2/12/2026,1404/11/23,1404,11,بهمن,23,FALSE,زمستان
14041124,2/13/2026,1404/11/24,1404,11,بهمن,24,TRUE,زمستان
14041125,2/14/2026,1404/11/25,1404,11,بهمن,25,FALSE,زمستان
14041126,2/15/2026,1404/11/26,1404,11,بهمن,26,FALSE,زمستان
14041127,2/16/2026,1404/11/27,1404,11,بهمن,27,FALSE,زمستان
14041128,2/17/2026,1404/11/28,1404,11,بهمن,28,FALSE,زمستان
14041129,2/18/2026,1404/11/29,1404,11,بهمن,29,FALSE,زمستان
14041130,2/19/2026,1404/11/30,1404,11,بهمن,30,FALSE,زمستان
14041201,2/20/2026,1404/12/01,1404,12,اسفند,1,TRUE,زمستان
14041202,2/21/2026,1404/12/02,1404,12,اسفند,2,FALSE,زمستان
